name,epoch_d,format,n_zones,n_zones_full,R_phot,T_phot,L_phot,T_color_thermalization,photoionized,photoeq_T_source,photoeq_converged,photoeq_iterations,photoeq_final_residual,X_HII_mean,tau_es_stella,tau_es_photoeq,tau_es_ratio,Gamma_BB_at_Rphot,Gamma_brems_at_Rphot,shock_R_s,shock_v_s_kms,shock_rho_csm,shock_T_shock,shock_L_shock,shock_eta_rad,shock_L_X_brems,shock_sanity_flag,shock_sanity_ratio_LXoverLphot,L_line,L_cont_band,red_peak_F,red_peak_dv,trough_F,trough_dv,global_peak_F,global_peak_dv,sigma_res2_vs_ref,he1_n_HeI_med,he1_n_HeII_med,he1_2_3S_frac,he1_NLTE_LTE_ratio,he1_tau_10830_med,he1_tau_5876_med,he1_tau_7065_med,he1_tau_6678_med,he1_iters,he2_X_HeIII_med,he2_X_HeII_med,he2_n_HeII_med,he2_n_HeIII_med,he2_tau_4686_med,he2_tau_1640_med,he2_tau_3203_med,he2_tau_10124_med,he2_iters,n_iter_used,runtime_min
day000.1,0.1,stella,55,400,1661413861553146.0,10022.46667060751,4.038033611316e+42,14449.06378320981,True,10022.46667060751,True,1,4.670515024551847e-05,1.0,0.6512031463591585,0.6722063206736296,1.032252875975644,5.5437099780761185,0.0,602029967696432.2,5374.5148717898,1.09008845053411e-14,393902208.78701097,3.85385733477926e+42,0.9085986005285859,3.500206862862038e+42,False,0.5318591046385843,9.054883801254384e+39,2.056183938442768e+41,3.6578423068167587,57.21626864098535,1.0959931557622107,-199.74302166294927,3.6578423068167587,57.21626864098535,,0.0,19431232.85010562,2.765833373129606e+33,5.536920271087424e+44,4796636.7981130425,2010080.1269595097,272706.2254550554,0.0,13,4.070719388002896e-20,1.0,19431231.127991352,7.909908928547978e-13,2.4475470634037726e-23,1.2263317683651879e-14,1.8187295514448885e-24,1e-30,37,2,1.1651480833689372
day000.2,0.2,stella,55,400,1661644027291843.0,9990.598104106084,3.995033611316e+42,14352.14157797311,True,9990.598104106084,True,1,4.9180677769156134e-05,1.0,0.6499707410310691,0.6709243322472986,1.032237745322182,5.265534668994303,0.0,607015327055059.0,5370.3648717897995,1.098376720838086e-14,393294130.4467316,3.938600054743528e+42,0.9100306237980884,3.582808828219615e+42,False,0.5454050328603837,9.063254404192493e+39,2.0442462358466428e+41,3.485592321954173,28.665236385025892,1.1997868858550929,-199.74302166294927,3.583526339547906,-28.436828126992864,,0.0,19426763.026322473,2.768300313871102e+33,5.8962184708292196e+44,4793585.1460912535,2033521.94185642,275876.37720650475,0.0,13,3.4233868091917445e-20,1.0,19426761.304604348,6.650531839549913e-13,2.0607614136965177e-23,1.03936053763719e-14,1.5313241353651998e-24,1e-30,37,2,1.1056930303573609
day000.3,0.3,stella,55,400,1661874193030540.0,9958.729537604655,3.952033611315999e+42,14255.2193727364,True,9958.729537604655,True,1,5.1808451643320375e-05,1.0,0.6487383789110283,0.6696423882373013,1.0322225568978398,4.999284392591361,0.0,612000686413685.8,5366.2148717898,1.106664991142061e-14,392686521.82322377,4.024426813260757e+42,0.9114324529255553,3.6665194939370774e+42,False,0.5591696259183073,9.071650260881416e+39,2.032137022216329e+41,3.467945834269116,85.7673008969448,1.0264955962053115,-399.6002474549983,3.596356160612726,-256.8450861750013,,0.0,19422293.20253933,2.770776439123767e+33,6.2806309486609416e+44,4780510.361872289,2057590.2869023762,277949.011753077,0.0,13,2.876727663298046e-20,1.0,19422291.481217347,5.587264318865591e-13,1.7337419832777324e-23,8.880517826199963e-15,1.2883278336717876e-24,1e-30,37,2,1.1109333316485086
day000.4,0.4,stella,55,400,1662104358769238.0,9926.860971103226,3.909033611316e+42,14158.29716749969,True,9926.860971103226,True,1,5.4599092500717816e-05,1.0,0.6475060599990369,0.6683604886436387,1.0322073103758023,4.744541402646619,0.0,616986045772312.5,5362.0648717898,1.114953261446037e-14,392079382.9164876,4.1113401166877575e+42,0.9128048819251454,3.751341193420762e+42,False,0.5730467331793887,9.080071529185742e+39,2.0198547495192887e+41,3.65375054922262,28.665236385025892,1.1966400048878896,-199.74302166294927,3.7367593817820492,0.114204128933304,,0.0,19417823.378756184,2.77326180230629e+33,6.692035687627958e+44,4768161.995046359,2071317.0516643182,277337.1512408092,0.0,13,2.415444968091554e-20,1.0,19417821.657830346,4.690267961470551e-13,1.4574678181209746e-23,7.585441599426845e-15,1.0830377112059653e-24,1e-30,37,2,1.1068712671597798
day000.5,0.5,stella,55,400,1662334524507936.0,9894.992404601795,3.866033611316e+42,14191.48326287036,True,9894.992404601795,True,1,5.7564048309366456e-05,1.0,0.6462737842950943,0.66707863346631,1.0321920054267837,4.500898885783808,0.0,621971405130939.2,5357.9148717898,1.123241531750013e-14,391472713.7265229,4.199342391597822e+42,0.9141486803184702,3.8372761808646565e+42,False,0.5869809686605485,9.08851836841879e+39,2.0073978650627236e+41,3.5716045022949827,28.665236385025892,1.1309718067832668,-199.74302166294927,3.626221838511487,0.114204128933304,,0.0,19413353.554973036,2.7757564572693325e+33,7.132460078141012e+44,4798295.7171010515,2066562.3683246968,276720.95410616964,0.0,13,2.0265102076695208e-20,1.0,19413351.834443342,3.934135565757925e-13,1.2242465344276495e-23,6.476368873425165e-15,9.097380169103764e-25,1e-30,37,2,1.1105941494305929
day000.6,0.6,stella,55,400,1662564690246633.0,9863.123838100366,3.823033611316e+42,14093.6642475103,True,9863.123838100366,True,1,6.071566711651766e-05,1.0,0.6450415517992005,0.6657968227053153,1.0321766417190064,4.267960797464065,0.0,627128753920487.0,5305.814387397239,1.131529802053989e-14,383896351.1619095,4.17652852274279e+42,0.9168676359329557,3.827750085550825e+42,False,0.5863309892613559,9.096990939360053e+39,1.994764811804982e+41,3.658766201289392,28.665236385025892,1.1860093082036773,-199.74302166294927,3.658766201289392,28.665236385025892,,0.0,19408883.73118989,2.778260458300541e+33,7.604093506715671e+44,4835582.198535054,2061775.186607785,276100.3994208717,0.0,13,1.6988354029233117e-20,1.0,19408882.011056338,3.297249589154391e-13,1.0275236282880927e-23,5.527054080948177e-15,7.635584906986002e-25,1e-30,37,2,1.1084310372670492
day000.7,0.7,stella,55,400,1662794855985330.0,9831.255271598937,3.780033611316e+42,14125.34719363022,True,9831.255271598937,True,1,6.406727401186973e-05,1.0,0.6438093625113568,0.6645150563606554,1.0321612189181752,4.045341697171931,0.0,632104952086181.8,5307.04438739724,1.139818072357965e-14,384074362.38113225,4.277125095702164e+42,0.917984116471602,3.924720034162812e+42,False,0.6020146946757239,9.105489404272876e+39,1.9819540286806797e+41,3.626774840448214,28.665236385025892,1.1835609110253167,-199.74302166294927,3.6901193142503277,-28.436828126992864,,0.0,19404413.907406747,2.7807738601289006e+33,8.109301063772166e+44,4945893.893830298,2056955.365586846,276108.17596851144,0.0,13,1.4229913331485796e-20,1.0,19404412.187669337,2.7612310367896136e-13,8.617184236555814e-24,4.714880870431976e-15,6.403524645885587e-25,1e-30,37,2,1.1136205633481344
day000.8,0.8,stella,55,400,1663025021724028.0,9799.386705097506,3.737033611315999e+42,14026.62307006489,True,9799.386705097506,True,1,6.607853177809098e-05,0.9999990133917571,0.642577216431561,0.6632333344323291,1.0321457366874571,3.8326665828771977,0.0,637081150251876.5,5308.2743873972395,1.148106342661941e-14,384252414.8623381,4.379369471563996e+42,0.9190783920787258,4.02333122631189e+42,False,0.6179938622759932,9.113999355332355e+39,1.968963950939996e+41,3.774453267617039,28.665236385025892,1.207334746276588,-371.0492151990056,4.280907927681571,-142.64095715099708,,0.0,19399944.0836236,2.7832967179292827e+33,8.650638475105816e+44,4957075.299085608,2052102.7646795365,275924.34975156706,0.0,13,1.190965594761094e-20,1.0,19399942.364282332,2.3104663896208453e-13,7.22083042237941e-24,4.020371546498839e-15,5.3659207072620455e-25,1e-30,37,1,0.5241390983263652
day000.9,0.9,stella,55,400,1663255187462726.0,9767.518138596077,3.694033611315999e+42,14056.77220873912,True,9767.518138596077,True,1,8.499788562399413e-05,0.999994435095669,0.6413451135598155,0.6619519796332994,1.032130697868897,3.6295707248552262,0.0,642057348417571.2,5309.50438739724,1.156394612965917e-14,384430508.605527,4.483276477203219e+42,0.9201510337698153,4.123598458261854e+42,False,0.6342719950092707,9.122529503026236e+39,1.9557930105025663e+41,4.079633351558697,28.665236385025892,1.3135359750633848,-399.6002474549983,4.323635140936764,-114.08992489500436,,0.0,19395474.25984045,2.785829087327608e+33,9.230868371889816e+44,4968299.444015112,2047217.243672991,275305.06627572543,0.0,13,9.959550214756893e-21,1.0,19395472.540895328,1.931701827099855e-13,6.0458125525265484e-24,3.4267611625433987e-15,4.492782229214861e-25,1e-30,37,6,1.0699543873469035
day001,1.0,stella,55,400,1663485353201423.0,9735.649572094648,3.651033611315999e+42,14054.76996676724,True,9735.649572094648,True,1,0.00021567691954726964,0.9999906873659136,0.6401130538961181,0.6606708427271787,1.0321158718853387,3.4356994989476837,0.0,647033546583266.0,5310.7343873972395,1.164682883269893e-14,384608643.610699,4.588860974646576e+42,0.921202594872096,4.22553656137532e+42,False,0.6508526206527976,9.131094900508954e+39,1.9424396363264427e+41,4.099408948289601,28.665236385025892,1.1723837962138048,-371.0492151990056,4.390056399598067,-85.5388926390449,,0.0,19391004.436057307,2.7883710244045734e+33,9.85297802536878e+44,4979566.547627176,2042298.6627488725,274684.34964201273,0.0,13,8.321877208542485e-21,1.0,19391002.717508327,1.6136954356561795e-13,5.057844925720271e-24,2.919627979180103e-15,3.758633471561157e-25,1e-30,37,6,1.0875045657157898
