# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 0.3 d   T_phot: 9958.729537604655 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 9.0717e+39 erg/s   peak F = 3.411 @ Δv = +28.7 km/s   EW = -29.10 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.36e+06       1.0022e+41       9.0717e+39    -367.42      -33.26        4.445      -260.0
  HI      Hbeta            4861.33   3.04e+05       6.0610e+40       3.1436e+39    -115.72       -6.00        1.870      -260.0
  HI      Hgamma           4340.47   1.07e+05       5.6777e+40       1.4781e+39     -96.01       -2.50        1.369      -260.0
  HI      Palpha          18751.01   7.16e+06       8.3221e+38       3.6897e+38     -70.03      -31.05        2.397      -280.0
  HI      Pbeta           12818.08   1.01e+06       2.0447e+39       2.7745e+38     -46.25       -6.28        1.438      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   2.06e+06       3.5341e+39       3.1991e+38      -2.03       -0.18        1.198      -280.0
  HeI     He_I_6678        6678.15   0.00e+00       5.2335e+37       5.2335e+37      +7.00       +7.00        1.415     -3200.1
  HeI     He_I_7065        7065.19   2.78e+05       1.1852e+39       1.0728e+38      -5.73       -0.52        1.094      -280.0
  HeI     He_I_10830      10830.34   4.78e+06       3.8812e+39       3.5133e+38     -61.05       -5.53        1.514      -280.0
# --- He II ---
  HeII    He_II_1640       1640.42   8.88e-15       1.2616e+24       1.2616e+24      -0.34       -0.34        2.126      -480.0
  HeII    He_II_3203       3203.10   1.29e-24       8.1022e+22       8.1022e+22      +3.99       +3.99        1.651      +140.0
  HeII    He_II_4686       4685.71   1.73e-23       1.8691e+23       1.8691e+23      +3.80       +3.80        1.548      +180.0
  HeII    He_II_10124     10123.60   1.00e-30       1.5972e+22       1.5972e+22      -7.46       -7.46        1.548      -260.0
