# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 5.0 d   T_phot: 8938.180182914519 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 1.0121e+40 erg/s   peak F = 4.883 @ Δv = +28.7 km/s   EW = -39.33 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   7.58e+04       2.9214e+43       1.0121e+40  -126584.55      -43.85        9.049       +60.0
  HI      Hbeta            4861.33   1.62e+04       5.4975e+40       3.4801e+39    -134.86       -8.54        2.000       -60.0
  HI      Hgamma           4340.47   5.81e+03       5.2013e+40       1.6385e+39    -109.51       -3.45        1.460        +0.0
  HI      Palpha          18751.01   3.53e+05       6.7738e+38       4.1156e+38     -64.12      -38.96        2.769      -280.0
  HI      Pbeta           12818.08   5.22e+04       1.6354e+39       3.0912e+38     -52.69       -9.96        1.428       +40.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.91e+06       2.5330e+39       8.7754e+35     -13.90       -0.00        1.001      -280.0
  HeI     He_I_6678        6678.15   0.00e+00       5.7246e+37       5.7246e+37      -2.44       -2.44        1.496      -920.0
  HeI     He_I_7065        7065.19   2.57e+05       8.9120e+38       3.0875e+35     -12.01       -0.00        1.000      +220.0
  HeI     He_I_10830      10830.34   5.54e+06       3.4779e+39       1.2049e+36     -63.68       -0.02        1.001      -280.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.87e-18       7.5801e+20       7.5801e+20      +3.47       +3.47        2.320     +1660.0
  HeII    He_II_3203       3203.10   2.80e-28       4.8698e+19       4.8698e+19      -5.19       -5.19        2.038     +2440.1
  HeII    He_II_4686       4685.71   2.60e-27       1.1234e+20       1.1234e+20      +0.40       +0.40        1.525      +360.0
  HeII    He_II_10124     10123.60   1.00e-30       9.6002e+18       9.6002e+18      +8.15       +8.15        1.359      +720.0
