# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 100.0 d   T_phot: 5718.113200972342 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 6.7864e+40 erg/s   peak F = 31.833 @ Δv = +28.7 km/s   EW = -123.64 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   3.36e+04       1.1650e+42       6.7864e+40  -17304.01    -1007.96       53.844       +20.0
  HI      Hbeta            4861.33   5.43e+03       1.0228e+40       2.2795e+40    -144.66     -322.40       31.863       +40.0
  HI      Hgamma           4340.47   1.82e+03       3.0449e+39       1.0777e+40     -46.32     -163.95       21.502       +60.0
  HI      Palpha          18751.01   2.32e+04       2.2700e+38       2.7577e+39     -82.21     -998.74       64.059       +40.0
  HI      Pbeta           12818.08   2.84e+03       2.8509e+38       2.0642e+39     -34.34     -248.67       17.943        +0.0
# --- He I ---
  HeI     He_I_5876        5875.62   2.62e+03       1.1642e+39       1.1642e+39     -21.64      -21.64        4.962       +20.0
  HeI     He_I_6678        6678.15   3.03e-01       7.1174e+38       7.1174e+38      -2.35       -2.35        1.682      -220.0
  HeI     He_I_7065        7065.19   3.56e+02       5.6356e+38       5.6356e+38      -4.60       -4.60        2.413      +460.0
  HeI     He_I_10830      10830.34   1.05e+05       1.2062e+40       1.2062e+40    -457.62     -457.62       26.617       +40.0
# --- He II ---
  HeII    He_II_1640       1640.42   3.13e-30       1.3053e+05       1.3053e+05      -1.19       -1.19        1.779      -100.0
  HeII    He_II_3203       3203.10   1.18e-30       3.4274e+02       3.4274e+02      +5.90       +5.90        1.356      +140.0
  HeII    He_II_4686       4685.71   1.09e-29       8.4937e+02       8.4937e+02      -2.50       -2.50        1.497     -1060.0
  HeII    He_II_10124     10123.60   2.75e-29       6.7566e+01       6.7566e+01      +1.30       +1.30        1.346     -1020.0
