# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 50.0 d   T_phot: 5592.983774961271 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 8.1132e+40 erg/s   peak F = 24.587 @ Δv = +28.7 km/s   EW = -104.71 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   9.10e+04       1.1528e+42       8.1132e+40   -9062.96     -637.86       31.395       +60.0
  HI      Hbeta            4861.33   1.71e+04       1.6433e+40       2.7224e+40    -107.38     -177.89       19.513       -20.0
  HI      Hgamma           4340.47   5.72e+03       4.2577e+39       1.2873e+40     -20.95      -63.33       15.352       +40.0
  HI      Palpha          18751.01   2.64e+05       3.2131e+38       3.2967e+39      -5.76      -59.09       50.434       +80.0
  HI      Pbeta           12818.08   3.22e+04       3.1306e+38       2.4673e+39     +11.88      +93.61       21.588       +60.0
# --- He I ---
  HeI     He_I_5876        5875.62   2.78e+04       2.2132e+39       1.5577e+38     -11.37       -0.80        1.458       +80.0
  HeI     He_I_6678        6678.15   8.01e+01       1.3108e+39       9.2259e+37     -12.62       -0.89        1.056       -20.0
  HeI     He_I_7065        7065.19   3.78e+03       1.0470e+39       7.3691e+37      +4.40       +0.31        1.264        +0.0
  HeI     He_I_10830      10830.34   4.60e+05       5.4537e+40       3.8384e+39   -1024.47      -72.10        3.409       +20.0
# --- He II ---
  HeII    He_II_1640       1640.42   6.52e-29       4.7050e+10       4.7050e+10      +0.06       +0.06        1.740     -1720.0
  HeII    He_II_3203       3203.10   4.59e-30       2.8860e+09       2.8860e+09      +0.40       +0.40        1.469     +1040.0
  HeII    He_II_4686       4685.71   4.26e-29       6.6610e+09       6.6610e+09      +0.86       +0.86        1.353     +1380.0
  HeII    He_II_10124     10123.60   1.07e-28       5.6893e+08       5.6893e+08      -1.85       -1.85        1.303     +1700.0
