# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 0.7 d   T_phot: 9831.255271598937 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 9.1055e+39 erg/s   peak F = 3.716 @ Δv = +28.7 km/s   EW = -30.65 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.38e+06       1.0244e+41       9.1055e+39    -382.74      -34.02        4.728      -260.0
  HI      Hbeta            4861.33   3.05e+05       6.1117e+40       3.1531e+39    -115.70       -5.97        1.879      -260.0
  HI      Hgamma           4340.47   1.08e+05       5.6915e+40       1.4827e+39     -91.97       -2.40        1.347      -260.0
  HI      Palpha          18751.01   7.24e+06       8.4165e+38       3.7034e+38     -70.45      -31.00        2.478      -280.0
  HI      Pbeta           12818.08   1.02e+06       2.0563e+39       2.7845e+38     -42.08       -5.70        1.460      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   2.06e+06       3.4092e+39       3.0303e+38     -10.67       -0.95        1.143      -280.0
  HeI     He_I_6678        6678.15   0.00e+00       5.2339e+37       5.2339e+37     +10.85      +10.85        1.441      +380.0
  HeI     He_I_7065        7065.19   2.76e+05       1.1478e+39       1.0202e+38      -0.45       -0.04        1.054      -280.0
  HeI     He_I_10830      10830.34   4.95e+06       3.8427e+39       3.4156e+38     -74.46       -6.62        1.385      -280.0
# --- He II ---
  HeII    He_II_1640       1640.42   4.71e-15       5.7295e+23       5.7295e+23      -5.30       -5.30        2.166     +2020.1
  HeII    He_II_3203       3203.10   6.40e-25       3.6799e+22       3.6799e+22      -4.32       -4.32        1.902     -1140.0
  HeII    He_II_4686       4685.71   8.62e-24       8.4892e+22       8.4892e+22      -6.63       -6.63        1.833     -2080.1
  HeII    He_II_10124     10123.60   1.00e-30       7.2545e+21       7.2545e+21      -2.84       -2.84        1.491     +3000.1
