# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 20.0 d   T_phot: 18301.33651463957 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 3.8205e+27 erg/s   peak F = 1.000 @ Δv = +285.6 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.87e-08       3.2481e+33       3.8205e+27      +0.00       +0.00        1.000      -100.0
  HI      Hbeta            4861.33   2.70e-09       9.0363e+32       1.3767e+27      +0.00       +0.00        1.000      -240.0
  HI      Hgamma           4340.47   9.16e-10       3.7726e+32       6.4283e+26      +0.00       +0.00        1.000      -100.0
  HI      Palpha          18751.01   7.56e-09       2.5004e+32       1.5557e+26      +0.00       +0.00        1.000      -100.0
  HI      Pbeta           12818.08   1.23e-09       1.1111e+32       1.1766e+26      +0.00       +0.00        1.000      -500.0
# --- He I ---
  HeI     He_I_5876        5875.62   3.82e+03       4.4826e+40       5.2725e+34      +3.94       +0.00        1.000        +0.0
  HeI     He_I_6678        6678.15   5.81e+02       3.5106e+40       4.1292e+34      +4.07       +0.00        1.000        +0.0
  HeI     He_I_7065        7065.19   5.19e+02       1.1584e+40       1.3626e+34      +4.18       +0.00        1.000        +0.0
  HeI     He_I_10830      10830.34   1.22e+04       2.1953e+40       2.5822e+34      +7.59       +0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.73e+00       7.7577e+37       9.1247e+31      +0.71       +0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   3.54e-08       2.9715e+36       2.9715e+36      +0.00       +0.00        1.000        +0.0
  HeII    He_II_4686       4685.71   3.26e-07       9.5224e+36       9.5224e+36      +0.01       +0.01        1.000        +0.0
  HeII    He_II_10124     10123.60   1.41e-08       5.8587e+35       5.8587e+35      +0.00       +0.00        1.000        +0.0
