name,epoch_d,format,n_zones,n_zones_full,R_phot,T_phot,L_phot,T_color_thermalization,photoionized,photoeq_T_source,photoeq_converged,photoeq_iterations,photoeq_final_residual,X_HII_mean,tau_es_stella,tau_es_photoeq,tau_es_ratio,Gamma_BB_at_Rphot,Gamma_brems_at_Rphot,shock_R_s,shock_v_s_kms,shock_rho_csm,shock_T_shock,shock_L_shock,shock_eta_rad,shock_L_X_brems,shock_sanity_flag,shock_sanity_ratio_LXoverLphot,L_line,L_cont_band,red_peak_F,red_peak_dv,trough_F,trough_dv,global_peak_F,global_peak_dv,sigma_res2_vs_ref,he1_n_HeI_med,he1_n_HeII_med,he1_2_3S_frac,he1_NLTE_LTE_ratio,he1_tau_10830_med,he1_tau_5876_med,he1_tau_7065_med,he1_tau_6678_med,he1_iters,he2_X_HeIII_med,he2_X_HeII_med,he2_n_HeII_med,he2_n_HeIII_med,he2_tau_4686_med,he2_tau_1640_med,he2_tau_3203_med,he2_tau_10124_med,he2_iters,n_iter_used,runtime_min
day000.1,0.1,stella,5,624,2283059554608634.0,25902.26155227869,4.1518914067075e+44,31615.84478772066,True,25902.26155227869,True,13,0.0008707129343999999,1.0,0.5202637491826984,0.6469676332471408,1.2435377907138183,252216.14794215612,0.0,115706371597086.3,8641.1310300239,7.270221314988541e-12,1018242123.7225329,3.9459703853919495e+44,0.9979754047889782,3.937371146355863e+44,False,0.5153733429237368,3.261046685770955e+27,2.816654456849218e+42,1.000000000463326,171.42039766502285,0.9999999970890822,-399.6002474549983,1.000000000463326,171.42039766502285,,166649143.82484254,0.0,7.878671818746771e-05,0.5605314454531514,177590.21552282316,292223.56118776486,40124.7297141712,49487.09522092554,7,0.7329986219718453,0.2670013780281547,166649129.05537993,457501691.01194996,409.82555053725406,32577.782964935697,44.93636936094442,32.91836187796576,27,1,0.08554919958114623
day000.2,0.2,stella,5,624,2284065266288066.0,25798.56640363478,4.1043914067075e+44,31597.66219573627,True,25798.56640363478,True,13,0.0008707129343999999,1.0,0.5130936239449764,0.6394418287727356,1.246247856007871,246134.12694247745,0.0,123614749637241.6,8768.431030023901,4.808284862813835e-12,1048464327.4174334,3.112263185810017e+44,0.997052299673286,3.1026221588215314e+44,False,0.5419813169674157,3.248693782586155e+27,2.812682916649276e+42,1.0000000004982565,199.9714299209823,0.999999997206468,-399.6002474549983,1.0000000004982565,199.9714299209823,,186637518.78546205,0.0,7.676700025845862e-05,0.5815782235385224,163533.64707413758,240814.421277498,33059.51387949068,39535.04955877165,7,0.7004578661806755,0.2995421338193245,186637502.24450776,436438456.6023446,271.8624908580059,26141.923649742344,29.728353763728165,18.482770696491713,27,1,0.08039934635162353
day000.3,0.3,stella,5,624,2285070977967497.0,25694.87125499087,4.0568914067075e+44,31579.47960375189,True,25694.87125499087,True,13,0.0008707129343999999,1.0,0.5059100484927639,0.6318971949680706,1.2490307256213922,240131.1059807158,0.0,131688907049550.8,8737.115351378037,4.355885040801342e-12,1040988704.6772405,3.165620668915794e+44,0.9969676892052403,3.1555431385539514e+44,False,0.6131318731787794,3.2360026049723034e+27,2.8084303227166905e+42,1.0000000005216836,199.9714299209823,0.9999999973092542,-399.6002474549983,1.0000000005216836,199.9714299209823,,208142953.32047012,0.0,7.50130432699132e-05,0.6056268506719596,140656.05349661974,227115.56395257555,31360.59650420088,31841.447469326824,7,0.6653656469934383,0.33463435300656175,208142934.87357324,413858162.7528017,185.80987485495118,21432.434993275227,20.27223498095673,10.712162105504952,27,1,0.0799952507019043
day000.4,0.4,stella,6,624,2236868216252010.0,26378.32463332703,3.787844490565e+44,31561.2970117675,True,26378.32463332703,True,13,0.0008707129343999999,1.0,0.664593560239212,0.7949897005481456,1.196204339178368,252837.55476312886,0.0,139617825787321.3,8851.687803057663,4.158257685769849e-12,1068469314.9564872,3.5322486897581545e+44,0.9969250044773095,3.5208670019443636e+44,False,0.5638741871513976,3.740609734915962e+27,2.4542931137143542e+42,1.0000000003092648,314.17555894495325,0.9999999969557697,-399.6002474549983,1.0000000003092648,314.17555894495325,,158983427.29634637,0.0,8.545617843450615e-05,0.5623898838380659,132708.5495872086,218694.1927763314,30155.50036920917,30489.269241261594,7,0.7469542783569749,0.253045721643025,158983413.2062662,475826801.9056402,538.0803613859425,24057.131525402026,59.46512293911971,62.58389253871527,27,1,0.10870213111241658
day000.5,0.5,stella,6,624,2237876755661000.0,26257.02933012874,3.742463257022e+44,31533.48628806957,True,26257.02933012874,True,13,0.0008707129343999999,1.0,0.6575410791690711,0.7877032836173896,1.1979529622891445,246283.2690077715,0.0,147367276133687.2,8981.14561401093,3.926388826932976e-12,1099951037.7126899,3.8812400087857696e+44,0.9968240787412408,3.868358486252127e+44,False,0.5606342189321729,3.731368012666589e+27,2.453288141012138e+42,1.0000000003349918,314.17555894495325,0.9999999969997037,-399.6002474549983,1.0000000003349918,314.17555894495325,,175827147.90419725,0.0,8.319025578857916e-05,0.5797707907421372,127669.84698370488,212863.68977501953,29349.404653683574,29750.08882211864,7,0.7197849479839098,0.2802150520160902,175827132.32132393,457970281.8467685,460.66183413717624,22667.371339701884,50.83392195076634,50.44530295514609,27,1,0.11717991828918457
day000.6,0.6,stella,6,624,2238910200755237.0,26137.2849118757,3.696463257022001e+44,31490.0484899515,True,26137.2849118757,True,13,0.0008707129343999999,1.0,0.6515267705951175,0.7814673317823524,1.199440095252793,239814.08886810116,0.0,155097516004370.1,8870.66906489587,3.273338653891639e-12,1073056607.4866143,3.453421785840768e+44,0.996470092423758,3.440725496974532e+44,False,0.5955448959557045,3.721255106044458e+27,2.4512499975284808e+42,1.0000000003587577,285.6245266889938,0.999999997107442,-399.6002474549983,1.0000000003587577,285.6245266889938,,190485231.00381264,0.0,8.161903615150867e-05,0.5966433941010113,126363.93157373242,209723.97225966654,28913.369267569225,29371.878219865648,7,0.6960707031927059,0.3039292968072941,190485214.12185067,442439135.6513666,402.65981331525927,21997.673731217557,44.37882882399572,41.82523059185958,27,1,0.1065276304880778
day000.7,0.7,stella,6,624,2239943645849474.0,26017.54049362267,3.650463257022e+44,31446.61069183343,True,26017.54049362267,True,13,0.0008707129343999999,1.0,0.645499471057351,0.7752133378086338,1.2009511588581272,233434.61593129463,0.0,162780819795684.3,8809.75906489587,2.803399686723387e-12,1058371022.3657835,3.191269232374647e+44,0.9961279848845852,3.1784386484629454e+44,False,0.6597829634633757,3.7109259704699407e+27,2.448936477432893e+42,1.000000000386982,285.6245266889938,0.9999999971972345,-399.6002474549983,1.000000000386982,285.6245266889938,,205804678.55596736,0.0,8.021892221125648e-05,0.6153760363848229,125397.41857366278,207195.22378176445,28560.586217111682,29113.07461564063,7,0.671252436781012,0.32874756321898807,205804660.3163026,426246625.0620395,353.60854208816824,21525.079772453246,38.92650311415024,34.81097331580647,27,1,0.10522796710332234
day000.8,0.8,stella,6,624,2240977090943711.0,25897.79607536964,3.604463257022e+44,31403.17289371536,True,25897.79607536964,True,13,0.0008707129343999999,1.0,0.6394591805557739,0.768941301696237,1.202486921882842,227145.22904176297,0.0,170464123586998.6,8748.849064895869,2.527367017236092e-12,1043786622.4632218,3.090060156817076e+44,0.9959558920269165,3.0770983781451555e+44,False,0.6327703777721468,3.7003771413637335e+27,2.446339415574094e+42,1.0000000004081064,285.6245266889938,0.9999999972361535,-399.6002474549983,1.0000000004081064,285.6245266889938,,221724842.31329757,0.0,7.64457626655854e-05,0.615688865401835,124713.43877452126,205173.07351183955,28276.76532942643,28987.195445880436,7,0.6454251725719541,0.3545748274280459,221724822.66269088,409453398.320776,311.453177265883,21219.53895440626,34.24649641597243,29.02386923321845,27,1,0.10437177022298177
day000.9,0.9,stella,6,624,2242010536037948.0,25778.0516571166,3.558463257022e+44,31359.73509559729,True,25778.0516571166,True,13,0.0008707129343999999,1.0,0.6334058990903886,0.7626512234451632,1.2040481854374567,220946.2860630044,0.0,178878357354879.3,8153.317429724189,2.41471316978646e-12,906522483.5065916,2.6312618427977546e+44,0.9964948830090986,2.621582569218573e+44,False,0.452213610142869,3.689605081264167e+27,2.4434504162913923e+42,1.0000000004324243,314.17555894495325,0.9999999973419038,-399.6002474549983,1.0000000004324243,314.17555894495325,,238174328.74857867,0.0,7.155714725290397e-05,0.6053571711757025,124271.994005634,203583.36690870707,28051.72632181169,28981.542205126083,7,0.6187015790932977,0.3812984209067023,238174307.64011824,392130848.94847345,274.70600745690314,21059.263775672778,30.172055803231665,24.19360097629089,27,1,0.10368715127309164
day001,1.0,stella,6,624,2243066551099315.0,25659.85411347171,3.511319556393e+44,31316.46790189761,True,25659.85411347171,True,13,0.0008707129343999999,1.0,0.6272622892390034,0.7562131243847111,1.2055772160353386,214803.24875465807,0.0,185670867629428.5,8601.603687893647,2.263580527619103e-12,1008947888.9717453,3.1203379856655295e+44,0.9959926491518395,3.107347657418917e+44,False,0.5019813149458286,3.677186338079241e+27,2.4390967674148676e+42,1.0000000004509357,314.17555894495325,0.999999997394716,-399.6002474549983,1.0000000004509357,314.17555894495325,,253886517.54915825,0.0,6.753594148946173e-05,0.5987517767421668,124298.6838321726,202879.1959245948,27948.17125050608,29167.80157413301,7,0.5930549781516221,0.40694502184837783,253886495.0481879,375467991.5204122,243.93197380791406,20696.05348119018,26.763687835242802,20.305789560512594,27,1,0.09954041639963786
