# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 7.0 d   T_phot: 20869.4722094417 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 3.7367e+27 erg/s   peak F = 1.000 @ Δv = +257.1 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.43e-08       2.7927e+33       3.7367e+27      +0.00       +0.00        1.000       -80.0
  HI      Hbeta            4861.33   2.08e-09       8.2303e+32       1.3562e+27      +0.00       +0.00        1.000        +0.0
  HI      Hgamma           4340.47   7.05e-10       3.5302e+32       6.3246e+26      +0.00       +0.00        1.000      -180.0
  HI      Palpha          18751.01   6.17e-09       2.2774e+32       1.5219e+26      +0.00       +0.00        1.000      -200.0
  HI      Pbeta           12818.08   1.01e-09       1.0397e+32       1.1522e+26      +0.00       +0.00        1.000      -420.0
# --- He I ---
  HeI     He_I_5876        5875.62   4.26e+04       6.4363e+40       8.6119e+34      +2.82       +0.00        1.000        +0.0
  HeI     He_I_6678        6678.15   6.50e+03       3.9272e+40       5.2547e+34      +3.20       +0.00        1.000        +0.0
  HeI     He_I_7065        7065.19   5.81e+03       2.0847e+40       2.7894e+34      +3.38       +0.00        1.000        +0.0
  HeI     He_I_10830      10830.34   4.77e+04       2.9412e+40       3.9354e+34      +5.19       +0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.97e+02       4.0363e+39       5.4007e+33      +0.69       +0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   1.05e-03       1.9554e+38       1.9554e+38      +0.53       +0.53        1.037        +0.0
  HeII    He_II_4686       4685.71   9.70e-03       7.3877e+38       7.3877e+38      +1.11       +1.11        1.057        +0.0
  HeII    He_II_10124     10123.60   4.54e-05       6.5433e+37       6.5433e+37      +0.19       +0.19        1.004        +0.0
