# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 0.9 d   T_phot: 25778.0516571166 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 3.6896e+27 erg/s   peak F = 1.000 @ Δv = +314.2 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.65e-08       2.2646e+33       3.6896e+27      +0.00       +0.00        1.000       -60.0
  HI      Hbeta            4861.33   2.38e-09       7.1958e+32       1.3613e+27      +0.00       +0.00        1.000       -60.0
  HI      Hgamma           4340.47   8.11e-10       3.1961e+32       6.3300e+26      +0.00       +0.00        1.000      -100.0
  HI      Palpha          18751.01   7.17e-09       1.9911e+32       1.5034e+26      +0.00       +0.00        1.000        +0.0
  HI      Pbeta           12818.08   1.20e-09       9.4131e+31       1.1410e+26      +0.00       +0.00        1.000      -300.0
# --- He I ---
  HeI     He_I_5876        5875.62   2.04e+05       6.1707e+40       1.0053e+35      +1.77       +0.00        1.000        +0.0
  HeI     He_I_6678        6678.15   2.90e+04       3.2451e+40       5.2870e+34      +2.01       +0.00        1.000        +0.0
  HeI     He_I_7065        7065.19   2.81e+04       2.7911e+40       4.5474e+34      +2.13       +0.00        1.000        +0.0
  HeI     He_I_10830      10830.34   1.24e+05       3.4822e+40       5.6734e+34      +3.26       +0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   2.11e+04       1.0853e+41       1.7682e+35      +0.49       +0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   3.02e+01       7.4364e+39       1.2116e+34      +0.84       +0.00        1.000        +0.0
  HeII    He_II_4686       4685.71   2.75e+02       1.7694e+40       2.8828e+34      +1.34       +0.00        1.000        +0.0
  HeII    He_II_10124     10123.60   2.42e+01       2.7840e+39       4.5358e+33      +2.42       +0.00        1.000        +0.0
