# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 8.0 d   T_phot: 20688.79493552384 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 4.0571e+27 erg/s   peak F = 1.000 @ Δv = +314.2 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.75e-08       3.0875e+33       4.0571e+27      +0.00       +0.00        1.000      -100.0
  HI      Hbeta            4861.33   2.54e-09       9.0541e+32       1.4716e+27      +0.00       +0.00        1.000      -180.0
  HI      Hgamma           4340.47   8.64e-10       3.8747e+32       6.8634e+26      +0.00       +0.00        1.000      -240.0
  HI      Palpha          18751.01   7.51e-09       2.5053e+32       1.6524e+26      +0.00       +0.00        1.000      -140.0
  HI      Pbeta           12818.08   1.23e-09       1.1412e+32       1.2509e+26      +0.00       +0.00        1.000      -140.0
# --- He I ---
  HeI     He_I_5876        5875.62   3.75e+04       5.8808e+40       7.7276e+34      +3.00       +0.00        1.000        +0.0
  HeI     He_I_6678        6678.15   5.78e+03       2.8466e+40       3.7405e+34      +3.40       +0.00        1.000        +0.0
  HeI     He_I_7065        7065.19   5.11e+03       1.8794e+40       2.4696e+34      +3.59       +0.00        1.000        +0.0
  HeI     He_I_10830      10830.34   4.55e+04       3.2206e+40       4.2320e+34      +5.53       +0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.03e+02       3.4961e+39       4.5939e+33      +0.71       +0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   1.60e-04       1.7473e+38       1.7473e+38      +0.46       +0.46        1.034        +0.0
  HeII    He_II_4686       4685.71   1.48e-03       6.1823e+38       6.1823e+38      +1.09       +1.09        1.058        +0.0
  HeII    He_II_10124     10123.60   2.19e-05       5.1813e+37       5.1813e+37      +0.11       +0.11        1.002        +0.0
