# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 10.0 d   T_phot: 20231.97173422054 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 3.9853e+27 erg/s   peak F = 1.000 @ Δv = +285.6 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.71e-08       3.0471e+33       3.9853e+27      +0.00       +0.00        1.000       -80.0
  HI      Hbeta            4861.33   2.47e-09       8.8123e+32       1.4427e+27      +0.00       +0.00        1.000      -140.0
  HI      Hgamma           4340.47   8.40e-10       3.7470e+32       6.7311e+26      +0.00       +0.00        1.000      -240.0
  HI      Palpha          18751.01   7.21e-09       2.4384e+32       1.6230e+26      +0.00       +0.00        1.000      -100.0
  HI      Pbeta           12818.08   1.18e-09       1.1035e+32       1.2283e+26      +0.00       +0.00        1.000      -100.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.92e+04       4.9679e+40       6.4974e+34      +3.17       +0.00        1.000        +0.0
  HeI     He_I_6678        6678.15   2.99e+03       2.7192e+40       3.5563e+34      +3.58       +0.00        1.000        +0.0
  HeI     He_I_7065        7065.19   2.61e+03       1.6098e+40       2.1054e+34      +3.75       +0.00        1.000        +0.0
  HeI     He_I_10830      10830.34   3.05e+04       2.8558e+40       3.7350e+34      +5.85       +0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   2.82e+01       1.4957e+39       1.9562e+33      +0.70       +0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   1.07e-05       8.4052e+37       8.4052e+37      +0.17       +0.17        1.012        +0.0
  HeII    He_II_4686       4685.71   9.85e-05       2.6256e+38       2.6256e+38      +0.85       +0.85        1.040        +0.0
  HeII    He_II_10124     10123.60   4.34e-06       1.8516e+37       1.8516e+37      +0.01       +0.01        1.000        +0.0
