# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 4.0 d   T_phot: 23031.76842077719 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 3.6204e+27 erg/s   peak F = 1.000 @ Δv = +285.6 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.24e-08       2.5714e+33       3.6204e+27      +0.00       +0.00        1.000        +0.0
  HI      Hbeta            4861.33   1.80e-09       7.8790e+32       1.3243e+27      +0.00       +0.00        1.000      -160.0
  HI      Hgamma           4340.47   6.12e-10       3.4411e+32       6.1673e+26      +0.00       +0.00        1.000      -380.0
  HI      Palpha          18751.01   5.47e-09       2.1802e+32       1.4749e+26      +0.00       +0.00        1.000      -140.0
  HI      Pbeta           12818.08   9.05e-10       1.0135e+32       1.1179e+26      +0.00       +0.00        1.000      -360.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.41e+05       7.7477e+40       1.0908e+35      +2.44       +0.00        1.000        +0.0
  HeI     He_I_6678        6678.15   2.14e+04       5.4079e+40       7.6141e+34      +2.77       +0.00        1.000        +0.0
  HeI     He_I_7065        7065.19   1.93e+04       3.9278e+40       5.5302e+34      +2.93       +0.00        1.000        +0.0
  HeI     He_I_10830      10830.34   1.09e+05       3.5139e+40       4.9475e+34      +4.49       +0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   2.80e+03       3.7665e+40       5.3031e+34      +0.68       +0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   1.88e-01       1.8742e+39       1.8742e+39      +0.89       +0.89        1.069        +0.0
  HeII    He_II_4686       4685.71   1.75e+00       6.9707e+39       9.8145e+33      +1.46       +0.00        1.000        +0.0
  HeII    He_II_10124     10123.60   5.05e-03       1.2240e+39       1.2240e+39      +2.34       +2.34        1.055        +0.0
