 days post max Lbol   log_Lbol (erg/s)   log_Lnuc (erg/s)
      2.932225E+00       4.448600E+01       4.290380E+01
      2.934104E+00       4.448600E+01       4.290369E+01
      2.936016E+00       4.448600E+01       4.290363E+01
      2.937894E+00       4.448500E+01       4.290358E+01
      2.939296E+00       4.448500E+01       4.290352E+01
      2.940779E+00       4.448500E+01       4.290347E+01
      2.942014E+00       4.448500E+01       4.290342E+01
      2.943176E+00       4.448500E+01       4.290336E+01
      2.944253E+00       4.448500E+01       4.290331E+01
      2.945456E+00       4.448500E+01       4.290325E+01
      2.946434E+00       4.448500E+01       4.290320E+01
      2.947341E+00       4.448500E+01       4.290320E+01
      2.948215E+00       4.448500E+01       4.290314E+01
      2.949043E+00       4.448500E+01       4.290314E+01
      2.949842E+00       4.448500E+01       4.290309E+01
      2.950626E+00       4.448500E+01       4.290309E+01
      2.951497E+00       4.448400E+01       4.290304E+01
      2.952200E+00       4.448400E+01       4.290298E+01
      2.952847E+00       4.448400E+01       4.290298E+01
      2.953499E+00       4.448400E+01       4.290298E+01
      2.954184E+00       4.448400E+01       4.290293E+01
      2.954661E+00       4.448400E+01       4.290293E+01
      2.955113E+00       4.448400E+01       4.290287E+01
      2.955607E+00       4.448400E+01       4.290287E+01
      2.956092E+00       4.448400E+01       4.290287E+01
      2.956584E+00       4.448400E+01       4.290282E+01
      2.956972E+00       4.448400E+01       4.290282E+01
      2.957388E+00       4.448400E+01       4.290282E+01
      2.957760E+00       4.448400E+01       4.290282E+01
      2.958154E+00       4.448400E+01       4.290276E+01
      2.958584E+00       4.448400E+01       4.290276E+01
      2.958868E+00       4.448400E+01       4.290276E+01
      2.959161E+00       4.448400E+01       4.290276E+01
      2.959467E+00       4.448400E+01       4.290271E+01
      2.959764E+00       4.448400E+01       4.290271E+01
      2.960063E+00       4.448400E+01       4.290271E+01
      2.960366E+00       4.448400E+01       4.290271E+01
      2.960600E+00       4.448400E+01       4.290271E+01
      2.960785E+00       4.448400E+01       4.290266E+01
      2.960946E+00       4.448400E+01       4.290266E+01
      2.960992E+00       4.448400E+01       4.290266E+01
      2.960993E+00       4.448400E+01       4.290266E+01
      2.961311E+00       4.448400E+01       4.290266E+01
      2.961407E+00       4.448400E+01       4.290266E+01
      2.961482E+00       4.448400E+01       4.290266E+01
      2.961486E+00       4.448400E+01       4.290266E+01
      2.961524E+00       4.448400E+01       4.290266E+01
      2.961579E+00       4.448400E+01       4.290266E+01
      2.961608E+00       4.448400E+01       4.290266E+01
      2.961675E+00       4.448400E+01       4.290266E+01
      2.961696E+00       4.448400E+01       4.290266E+01
      2.961752E+00       4.448400E+01       4.290266E+01
      2.961787E+00       4.448400E+01       4.290266E+01
      2.961816E+00       4.448400E+01       4.290266E+01
      2.961854E+00       4.448400E+01       4.290266E+01
      2.961891E+00       4.448400E+01       4.290266E+01
      2.961948E+00       4.448400E+01       4.290266E+01
      2.961975E+00       4.448400E+01       4.290266E+01
      2.962027E+00       4.448400E+01       4.290266E+01
      2.962044E+00       4.448400E+01       4.290266E+01
      2.962113E+00       4.448400E+01       4.290260E+01
      2.962163E+00       4.448400E+01       4.290260E+01
      2.962168E+00       4.448400E+01       4.290260E+01
      2.962194E+00       4.448400E+01       4.290260E+01
      2.962201E+00       4.448400E+01       4.290260E+01
      2.962218E+00       4.448400E+01       4.290260E+01
      2.962252E+00       4.448400E+01       4.290260E+01
      2.962258E+00       4.448400E+01       4.290260E+01
      2.962281E+00       4.448400E+01       4.290260E+01
      2.962283E+00       4.448400E+01       4.290260E+01
      2.962284E+00       4.448400E+01       4.290260E+01
      2.962291E+00       4.448400E+01       4.290260E+01
      2.962317E+00       4.448400E+01       4.290260E+01
      2.962347E+00       4.448400E+01       4.290260E+01
      2.962376E+00       4.448400E+01       4.290260E+01
      2.962410E+00       4.448400E+01       4.290260E+01
      2.962432E+00       4.448400E+01       4.290260E+01
      2.962469E+00       4.448400E+01       4.290260E+01
      2.962483E+00       4.448400E+01       4.290260E+01
      2.962525E+00       4.448400E+01       4.290260E+01
      2.962574E+00       4.448400E+01       4.290260E+01
      2.962598E+00       4.448400E+01       4.290260E+01
      2.962644E+00       4.448400E+01       4.290260E+01
      2.962646E+00       4.448400E+01       4.290260E+01
      2.962647E+00       4.448400E+01       4.290260E+01
      2.962647E+00       4.448400E+01       4.290260E+01
      2.962647E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962648E+00       4.448400E+01       4.290260E+01
      2.962649E+00       4.448400E+01       4.290260E+01
      2.962649E+00       4.448400E+01       4.290260E+01
      2.962649E+00       4.448400E+01       4.290260E+01
      2.962649E+00       4.448400E+01       4.290260E+01
      2.962649E+00       4.448400E+01       4.290260E+01
      2.962649E+00       4.448400E+01       4.290260E+01
      2.962649E+00       4.448400E+01       4.290260E+01
      2.962649E+00       4.448400E+01       4.290260E+01
      2.962649E+00       4.448400E+01       4.290260E+01
      2.962649E+00       4.448400E+01       4.290260E+01
      2.962649E+00       4.448400E+01       4.290260E+01
      2.962649E+00       4.448400E+01       4.290260E+01
      2.962650E+00       4.448400E+01       4.290260E+01
      2.962650E+00       4.448400E+01       4.290260E+01
      2.962650E+00       4.448400E+01       4.290260E+01
      2.962650E+00       4.448400E+01       4.290260E+01
      2.962650E+00       4.448400E+01       4.290260E+01
      2.962651E+00       4.448400E+01       4.290260E+01
      2.962651E+00       4.448400E+01       4.290260E+01
      2.962652E+00       4.448400E+01       4.290260E+01
      2.962653E+00       4.448400E+01       4.290260E+01
      2.962656E+00       4.448400E+01       4.290260E+01
      2.962659E+00       4.448400E+01       4.290260E+01
      2.962664E+00       4.448400E+01       4.290260E+01
      2.962671E+00       4.448400E+01       4.290260E+01
      2.962679E+00       4.448400E+01       4.290260E+01
      2.962685E+00       4.448400E+01       4.290260E+01
      2.962693E+00       4.448400E+01       4.290260E+01
      2.962698E+00       4.448400E+01       4.290260E+01
      2.962709E+00       4.448400E+01       4.290260E+01
      2.962719E+00       4.448400E+01       4.290260E+01
      2.962727E+00       4.448400E+01       4.290260E+01
      2.962732E+00       4.448400E+01       4.290260E+01
      2.962739E+00       4.448400E+01       4.290260E+01
      2.962755E+00       4.448400E+01       4.290260E+01
      2.962768E+00       4.448400E+01       4.290260E+01
      2.962822E+00       4.448400E+01       4.290260E+01
      2.962879E+00       4.448400E+01       4.290260E+01
      2.962921E+00       4.448400E+01       4.290260E+01
      2.963026E+00       4.448400E+01       4.290260E+01
      2.963510E+00       4.448400E+01       4.290255E+01
      2.964003E+00       4.448400E+01       4.290255E+01
      2.964669E+00       4.448400E+01       4.290255E+01
      2.965550E+00       4.448400E+01       4.290249E+01
      2.966455E+00       4.448400E+01       4.290244E+01
      2.968025E+00       4.448300E+01       4.290238E+01
      2.969379E+00       4.448300E+01       4.290233E+01
      2.972382E+00       4.448300E+01       4.290222E+01
      2.975314E+00       4.448300E+01       4.290211E+01
      2.978261E+00       4.448300E+01       4.290200E+01
      2.980829E+00       4.448200E+01       4.290189E+01
      2.986305E+00       4.448200E+01       4.290173E+01
      2.988970E+00       4.448200E+01       4.290162E+01
      2.995646E+00       4.448200E+01       4.290135E+01
      3.002330E+00       4.448100E+01       4.290080E+01
      3.011138E+00       4.448100E+01       4.290069E+01
      3.020644E+00       4.448000E+01       4.290037E+01
      3.036851E+00       4.447900E+01       4.289977E+01
      3.044732E+00       4.447800E+01       4.289949E+01
      3.059781E+00       4.447700E+01       4.289889E+01
      3.072838E+00       4.447700E+01       4.289840E+01
      3.093209E+00       4.447500E+01       4.289763E+01
      3.110839E+00       4.447400E+01       4.289697E+01
      3.131416E+00       4.447200E+01       4.289592E+01
      3.157511E+00       4.447000E+01       4.289520E+01
      3.174052E+00       4.446900E+01       4.289459E+01
      3.201599E+00       4.446700E+01       4.289354E+01
      3.234071E+00       4.446500E+01       4.289232E+01
      3.277728E+00       4.446200E+01       4.289059E+01
      3.334336E+00       4.445900E+01       4.288846E+01
      3.438455E+00       4.445200E+01       4.288451E+01
      3.546834E+00       4.444500E+01       4.288024E+01
      3.630386E+00       4.443900E+01       4.287720E+01
      3.765340E+00       4.443000E+01       4.287216E+01
      3.848515E+00       4.442500E+01       4.286906E+01
      3.849685E+00       4.442500E+01       4.286900E+01
      3.966398E+00       4.441800E+01       4.286469E+01
      4.150548E+00       4.440600E+01       4.285775E+01
      4.553571E+00       4.438100E+01       4.284305E+01
      4.886804E+00       4.436100E+01       4.283078E+01
      5.281204E+00       4.433800E+01       4.281644E+01
      5.670830E+00       4.431500E+01       4.280236E+01
      6.203196E+00       4.428800E+01       4.278340E+01
      7.128567E+00       4.424100E+01       4.275113E+01
      8.114529E+00       4.420300E+01       4.271767E+01
      8.848465E+00       4.418500E+01       4.269302E+01
      9.251845E+00       4.417800E+01       4.268043E+01
      9.673242E+00       4.417700E+01       4.266708E+01
      1.000890E+01       4.417700E+01       4.265629E+01
      1.037081E+01       4.418000E+01       4.264503E+01
      1.071642E+01       4.418300E+01       4.263478E+01
      1.104525E+01       4.418900E+01       4.262480E+01
      1.134720E+01       4.419500E+01       4.261563E+01
      1.165696E+01       4.420100E+01       4.260649E+01
      1.194068E+01       4.420700E+01       4.259835E+01
      1.224905E+01       4.421300E+01       4.258961E+01
      1.261050E+01       4.421900E+01       4.257921E+01
      1.307137E+01       4.422600E+01       4.256644E+01
      1.353270E+01       4.423200E+01       4.255328E+01
      1.401073E+01       4.423600E+01       4.254058E+01
      1.474039E+01       4.424000E+01       4.252114E+01
      1.555576E+01       4.423800E+01       4.250065E+01
      1.658772E+01       4.422600E+01       4.247567E+01
      1.759968E+01       4.420500E+01       4.245225E+01
      1.871239E+01       4.417400E+01       4.242765E+01
      1.975853E+01       4.413800E+01       4.240620E+01
      2.078516E+01       4.409800E+01       4.238561E+01
      2.181864E+01       4.405300E+01       4.236624E+01
      2.293167E+01       4.400100E+01       4.234674E+01
      2.386238E+01       4.395500E+01       4.233203E+01
      2.459582E+01       4.391700E+01       4.232098E+01
      2.518141E+01       4.388600E+01       4.231154E+01
      2.575516E+01       4.385400E+01       4.230341E+01
      2.632890E+01       4.382200E+01       4.229535E+01
      2.690262E+01       4.378800E+01       4.228713E+01
      2.733291E+01       4.376300E+01       4.228149E+01
      2.769778E+01       4.374100E+01       4.227646E+01
      2.822986E+01       4.370900E+01       4.226951E+01
      2.865586E+01       4.368300E+01       4.226411E+01
      2.908186E+01       4.365600E+01       4.225864E+01
      2.953949E+01       4.362700E+01       4.225334E+01
      2.999713E+01       4.360000E+01       4.224822E+01
      3.045475E+01       4.357200E+01       4.224304E+01
      3.091896E+01       4.354400E+01       4.223955E+01
      3.138316E+01       4.351700E+01       4.223477E+01
      3.184736E+01       4.349100E+01       4.222943E+01
      3.227761E+01       4.346800E+01       4.222479E+01
      3.270785E+01       4.344500E+01       4.222037E+01
      3.328150E+01       4.341500E+01       4.221458E+01
      3.414198E+01       4.337100E+01       4.220656E+01
      3.471562E+01       4.334400E+01       4.220085E+01
      3.528927E+01       4.331700E+01       4.219562E+01
      3.586290E+01       4.329100E+01       4.219033E+01
      3.643654E+01       4.326600E+01       4.218526E+01
      3.701018E+01       4.324100E+01       4.218070E+01
      3.758381E+01       4.321600E+01       4.217551E+01
      3.815745E+01       4.319000E+01       4.217085E+01
      3.873108E+01       4.316400E+01       4.216850E+01
      3.930471E+01       4.313800E+01       4.216435E+01
      3.987834E+01       4.311300E+01       4.216017E+01
      4.045197E+01       4.308700E+01       4.215534E+01
      4.102559E+01       4.306100E+01       4.215106E+01
      4.159922E+01       4.303500E+01       4.214613E+01
      4.217285E+01       4.300900E+01       4.214176E+01
      4.274647E+01       4.298300E+01       4.213799E+01
      4.332010E+01       4.295800E+01       4.213354E+01
      4.389372E+01       4.293200E+01       4.212937E+01
      4.446735E+01       4.290600E+01       4.212516E+01
      4.504097E+01       4.288100E+01       4.212189E+01
      4.561459E+01       4.285400E+01       4.211727E+01
      4.676184E+01       4.280600E+01       4.210958E+01
      4.790909E+01       4.275400E+01       4.210380E+01
      4.905633E+01       4.269800E+01       4.209830E+01
      5.020358E+01       4.264300E+01       4.208884E+01
      5.135082E+01       4.259200E+01       4.208135E+01
      5.249807E+01       4.255100E+01       4.207372E+01
      5.364531E+01       4.251900E+01       4.206633E+01
      5.479255E+01       4.249300E+01       4.205881E+01
      5.579639E+01       4.247200E+01       4.205115E+01
      5.680023E+01       4.245200E+01       4.204454E+01
      5.776821E+01       4.243500E+01       4.203902E+01
      5.920226E+01       4.240900E+01       4.203262E+01
      6.034950E+01       4.238500E+01       4.202531E+01
      6.149675E+01       4.236200E+01       4.201662E+01
      6.264399E+01       4.233700E+01       4.200903E+01
      6.379123E+01       4.231200E+01       4.200173E+01
      6.493847E+01       4.228400E+01       4.199419E+01
      6.608571E+01       4.225900E+01       4.198650E+01
      6.723295E+01       4.223700E+01       4.197868E+01
      6.838019E+01       4.221300E+01       4.197072E+01
      6.952742E+01       4.218700E+01       4.196398E+01
      7.057206E+01       4.215600E+01       4.195770E+01
      7.194407E+01       4.212000E+01       4.194954E+01
      7.251740E+01       4.210700E+01       4.194562E+01
      7.309063E+01       4.209600E+01       4.194364E+01
      7.366380E+01       4.208400E+01       4.193727E+01
      7.423686E+01       4.207500E+01       4.193303E+01
      7.480978E+01       4.206500E+01       4.192973E+01
      7.595522E+01       4.204700E+01       4.191924E+01
      7.719892E+01       4.202500E+01       4.190891E+01
      7.839767E+01       4.199500E+01       4.190287E+01
      7.954103E+01       4.197700E+01       4.189564E+01
      8.011250E+01       4.196400E+01       4.189165E+01
      8.125503E+01       4.194300E+01       4.188389E+01
      8.239704E+01       4.192200E+01       4.187628E+01
      8.353858E+01       4.190900E+01       4.186906E+01
      8.410919E+01       4.190000E+01       4.186522E+01
      8.467970E+01       4.189200E+01       4.186207E+01
      8.582045E+01       4.188000E+01       4.185285E+01
      8.696085E+01       4.186800E+01       4.184677E+01
      8.810096E+01       4.185800E+01       4.183525E+01
      8.924081E+01       4.184900E+01       4.182640E+01
      9.038046E+01       4.183900E+01       4.181730E+01
      9.151991E+01       4.183000E+01       4.180814E+01
      9.265920E+01       4.182100E+01       4.179934E+01
      9.379836E+01       4.181100E+01       4.179000E+01
      9.493740E+01       4.180200E+01       4.178390E+01
      9.607633E+01       4.179300E+01       4.177415E+01
      9.721516E+01       4.178400E+01       4.176723E+01
      9.835390E+01       4.177500E+01       4.176027E+01
      9.949255E+01       4.176700E+01       4.175305E+01
      1.006311E+02       4.175800E+01       4.174562E+01
      1.017697E+02       4.175100E+01       4.173672E+01
      1.029081E+02       4.174200E+01       4.172811E+01
      1.040465E+02       4.173400E+01       4.172239E+01
      1.051848E+02       4.172600E+01       4.171046E+01
      1.063231E+02       4.171600E+01       4.170122E+01
      1.068922E+02       4.171200E+01       4.169888E+01
      1.080304E+02       4.170400E+01       4.168771E+01
      1.085995E+02       4.169800E+01       4.168332E+01
      1.091685E+02       4.169300E+01       4.167870E+01
      1.097376E+02       4.169100E+01       4.167422E+01
      1.108756E+02       4.168200E+01       4.166699E+01
      1.114447E+02       4.167700E+01       4.166058E+01
      1.125827E+02       4.166700E+01       4.165137E+01
      1.137206E+02       4.165900E+01       4.164355E+01
      1.148586E+02       4.165000E+01       4.163337E+01
      1.159964E+02       4.164200E+01       4.162439E+01
      1.171343E+02       4.163400E+01       4.161542E+01
      1.182721E+02       4.162500E+01       4.160649E+01
