name,epoch_d,format,n_zones,n_zones_full,R_phot,T_phot,L_phot,T_color_thermalization,photoionized,photoeq_T_source,photoeq_converged,photoeq_iterations,photoeq_final_residual,X_HII_mean,tau_es_stella,tau_es_photoeq,tau_es_ratio,Gamma_BB_at_Rphot,Gamma_brems_at_Rphot,shock_R_s,shock_v_s_kms,shock_rho_csm,shock_T_shock,shock_L_shock,shock_eta_rad,shock_L_X_brems,shock_sanity_flag,shock_sanity_ratio_LXoverLphot,L_line,L_cont_band,red_peak_F,red_peak_dv,trough_F,trough_dv,global_peak_F,global_peak_dv,sigma_res2_vs_ref,he1_n_HeI_med,he1_n_HeII_med,he1_2_3S_frac,he1_NLTE_LTE_ratio,he1_tau_10830_med,he1_tau_5876_med,he1_tau_7065_med,he1_tau_6678_med,he1_iters,he2_X_HeIII_med,he2_X_HeII_med,he2_n_HeII_med,he2_n_HeIII_med,he2_tau_4686_med,he2_tau_1640_med,he2_tau_3203_med,he2_tau_10124_med,he2_iters,n_iter_used,runtime_min
day000.1,0.1,stella,36,648,1431352326519208.0,15995.05979958219,2.6477285024e+43,62259.27148733065,True,15995.05979958219,True,13,0.0008707129343999999,1.0,0.6604540069654452,0.686726434215554,1.039779344167842,4176.868853168954,0.0,129586079665230.2,10129.024946246,6.760885069579104e-13,1399088412.3604116,7.413154419612566e+43,0.9739333800608029,7.219104251283731e+43,False,0.40218028935433253,9.851450354166751e+26,5.59741577591062e+41,1.0000000020519635,228.52246217694176,0.9999999949404034,-399.6002474549983,1.0000000020519635,228.52246217694176,,164109326.38707238,14280.79771328743,7.262884601212961e-07,1.009655017424284,83952.31668383157,41576.806794957214,5656.98273929482,1625.4104875384105,13,4.838855729262691e-06,0.9999951611442708,164123592.63915148,796.3897660674503,3.85778096792634e-06,19.237852843557768,4.204194540422206e-07,2.0277752802669636e-07,32,1,0.2411319851875305
day000.3,0.3,stella,36,648,1433092634536465.0,15921.73561881442,2.3277285024e+43,64820.17134724958,True,15921.73561881442,True,13,0.0008707129343999999,1.0,0.6588975856280954,0.6849585949860356,1.0395524432421428,3550.3108187971493,0.0,146819994648684.3,9862.91014590225,4.983012110577752e-13,1326539026.506215,6.475263538816375e+43,0.9705073413847477,6.283543275290915e+43,False,0.4109751106125852,9.894339186346277e+26,4.970015907817911e+41,1.0000000020752038,228.52246217694176,0.9999999949927777,-399.6002474549983,1.0000000020752038,228.52246217694176,,163824426.65636635,14390.014299835213,6.715448586090813e-07,1.0102962003232383,70943.86358112848,31412.724826753933,4273.408523740078,1185.7324834642804,13,3.864120746969154e-06,0.9999961358792531,163838802.15027183,634.4923846972779,1.7379295981721132e-06,13.008815478022353,1.8970838316863535e-07,1.04213861710661e-07,32,1,0.2364316980044047
day000.4,0.4,stella,36,648,1433962788545094.0,15885.07352843054,2.1677285024e+43,65527.31591544847,True,15885.07352843054,True,13,0.0008707129343999999,1.0,0.6581192233244129,0.6840744245876078,1.039438448754141,3250.5724353496907,0.0,155421953367351.7,9794.947645902252,4.392798464447679e-13,1308320409.2051182,6.265449446942735e+43,0.9688825623417638,6.069752565731452e+43,False,0.41380191089846075,9.915994914364267e+26,4.651468248939929e+41,1.0000000020874553,228.52246217694176,0.9999999950010073,-399.6002474549983,1.0000000020874553,228.52246217694176,,163681976.75271878,14432.240502703875,6.455786342271426e-07,1.0106748617526926,65449.450643740754,27405.663304865746,3728.057829226149,1017.2267540521067,13,3.4507620604256066e-06,0.9999965492379396,163696394.48544815,565.9640778554025,1.179019734220522e-06,10.756705428703823,1.287646954286171e-07,7.342643860127641e-08,32,1,0.23929400046666463
day000.5,0.5,stella,36,648,1434832965064649.0,15848.3144875583,2.00789886472e+43,66680.24147157771,True,15848.3144875583,True,13,0.0008707129343999999,1.0,0.6573410746895231,0.6831906563891241,1.03932445832905,2959.789016815765,0.0,163970616919805.7,9713.856131937,4.045732496654033e-13,1286747141.7618544,6.264466550134964e+43,0.968514656972818,6.066483648426397e+43,False,0.4158765325510492,9.937763106192306e+26,4.330072300755134e+41,1.0000000021041486,228.52246217694176,0.9999999950311279,-399.6002474549983,1.0000000021041486,228.52246217694176,,163539959.59483954,14467.497939082208,6.204681027601552e-07,1.011102533147288,60493.19939315303,23953.39427882224,3258.2618499020546,874.6360642306238,13,3.079608810461337e-06,0.9999969203911896,163554412.5975886,504.5138758815787,8.036858820550105e-07,8.919776421638616,8.77993501688389e-08,5.113720343172496e-08,32,1,0.2463155508041382
day000.6,0.6,stella,36,648,1435704704700375.0,15804.82338791798,1.85989886472e+43,66649.5692113401,True,15804.82338791798,True,13,0.0008707129343999999,1.0,0.6565846743580206,0.6823462465866512,1.0392357196789876,2686.9231168056717,0.0,172284763002675.4,9646.2998406932,3.711889722857584e-13,1268911672.9531295,6.213709489253254e+43,0.9678149636358476,6.012973196489284e+43,False,0.4386173650264334,9.957507946461945e+26,4.0347010821425855e+41,1.0000000021198352,199.9714299209823,0.9999999950714726,-399.6002474549983,1.0000000021198352,199.9714299209823,,163427993.23796988,14508.341251418718,5.932216136384109e-07,1.0120976862259161,55540.85625331653,20669.9685220314,2811.4847181595223,742.6661070468439,13,2.7072790647569046e-06,0.9999972927209353,163442487.0939508,443.31776044810493,5.2684439888976e-07,7.258981632501884,5.755978929773916e-08,3.369775439458206e-08,32,1,0.23652958472569782
day000.7,0.7,stella,36,648,1436576444336102.0,15761.33228827766,1.71189886472e+43,65434.49980031872,True,15761.33228827766,True,13,0.0008707129343999999,1.0,0.6558281594027734,0.6815016464922424,1.039146667799151,2423.458452461834,0.0,180539745952645.9,9570.9198406932,3.394641946506933e-13,1249157603.966956,6.095095749002388e+43,0.9669680086811538,5.893018100043406e+43,False,0.4550671047304367,9.977365699212162e+26,3.735705764921444e+41,1.0000000021331217,199.9714299209823,0.9999999950793814,-399.6002474549983,1.0000000021331217,199.9714299209823,,163316026.865682,14542.0281565712,5.670457429304006e-07,1.0131468580528167,51081.25482084167,17864.02181900858,2429.7115304057397,631.8561000838913,13,2.3784154260362198e-06,0.999997621584574,163330554.41848826,389.29346977932335,3.461901546581925e-07,5.9225867124435565,3.7813649382542903e-08,2.1770271792234514e-08,32,1,0.2359380841255188
day000.8,0.8,stella,36,648,1437448183971828.0,15717.84118863734,1.56389886472e+43,65494.79407342738,True,15717.84118863734,True,13,0.0008707129343999999,1.0,0.6550715298237815,0.6806568561058981,1.039057301557586,2169.2109408559895,0.0,188794728902616.5,9495.5398406932,3.108801949785195e-13,1229558506.5890448,5.960897230348311e+43,0.9660803214188948,5.75796647894751e+43,False,0.466889240418315,9.997337603364965e+26,3.433045412244711e+41,1.0000000020653972,228.52246217694176,0.9999999949587409,-399.6002474549983,1.0000000020653972,228.52246217694176,,163204060.47797596,14569.368338478052,5.419049054224162e-07,1.0142532688120944,47050.43169516376,15459.29974996965,2102.5531133927516,538.5174129649772,13,2.0881332006541272e-06,0.9999979118667993,163218615.38088483,341.6313200085885,2.280252992555784e-07,4.843301647062568,2.4891360093297367e-08,1.3700191741115664e-08,32,1,0.22724912961324056
day000.9,0.9,stella,36,648,1438319923607555.0,15674.35008899702,1.41589886472e+43,64539.20009888276,True,15674.35008899702,True,13,0.0008707129343999999,1.0,0.6543147856210445,0.6798118754276173,1.038967619816771,1923.9978783646097,0.0,197051490273807.3,9382.331814610001,2.840462650248888e-13,1200415112.7491493,5.723487822510114e+43,0.965302491655996,5.52417081565432e+43,False,0.4596467454670301,1.0017424916604798e+27,3.126678626903288e+41,1.0000000020790383,228.52246217694176,0.9999999950069313,-399.6002474549983,1.0000000020790383,228.52246217694176,,163092094.0748517,14591.083729805776,5.177644345677697e-07,1.0154203049118888,43395.20552444579,13393.382528782142,1821.507052151806,459.6769235313168,13,1.832074193213969e-06,0.9999981679258068,163106670.70307308,299.6093785333758,1.5070730846714442e-07,3.9688206869141354,1.6433109017365218e-08,8.299267054220124e-09,32,1,0.22319308519363404
day001,1.0,stella,36,648,1439191693188041.0,15630.87163857059,1.26946051932e+43,64708.12938508463,True,15630.87163857059,True,13,0.0008707129343999999,1.0,0.6535577058536257,0.6789662882588512,1.0388773358154177,1689.7261286435598,0.0,205319578733553.0,9344.222083056298,2.605978899595839e-13,1190683078.409673,5.631718615674965e+43,0.9640445889913902,5.428508360630691e+43,False,0.45263541428419946,1.0037623512571893e+27,2.820027787972252e+41,1.0000000020906001,228.52246217694176,0.9999999950315519,-399.6002474549983,1.0000000020906001,228.52246217694176,,162979596.0907051,14607.750581384447,4.945718489604829e-07,1.0166484836785858,40071.73580721492,11615.133483659269,1579.6091545191819,392.9289277739366,13,1.6061671034229707e-06,0.9999983938328967,162994189.39574683,262.55225297573634,1.0010979896644937e-07,3.2581508727239026,1.0897081494627298e-08,4.728261734605104e-09,32,1,0.2229235331217448
day002,2.0,stella,36,648,1447930225014172.0,15205.47529732497,8.9075243358e+42,55828.29513906748,True,15205.47529732497,True,13,0.0008707129343999999,1.0,0.64582176171868,0.6702018315716415,1.0377504619665967,961.4031725763424,0.0,283871533800537.0,8799.6982119833,1.629290712683183e-13,1055955057.3057897,5.62115386836746e+43,0.9631456145413043,5.413180683532581e+43,False,0.5964357117488108,1.0242380891438433e+27,2.0982902274283404e+41,1.0000000022318365,199.9714299209823,0.9999999952254633,-399.6002474549983,1.0000000022318365,199.9714299209823,,161485525.25425017,14537.547035842628,3.0040103252961423e-07,1.0306634116132567,18859.709754409778,2870.57106708602,390.27890034085266,85.1566806806307,13,3.7869631698872467e-07,0.999999621303683,161500048.48816627,61.34220128250908,2.5505702642768622e-09,0.46426999715219064,2.550112815030907e-10,1e-30,33,1,0.22133373022079467
