# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 0.7 d   T_phot: 15761.33228827766 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 9.9774e+26 erg/s   peak F = 1.000 @ Δv = +200.0 km/s   EW = +0.00 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   2.82e-07       1.9240e+33       9.9774e+26      +0.00       +0.00        1.000       -60.0
  HI      Hbeta            4861.33   4.06e-08       5.1465e+32       3.5759e+26      +0.00       +0.00        1.000       -60.0
  HI      Hgamma           4340.47   1.38e-08       2.1092e+32       1.6713e+26      +0.00       +0.00        1.000      -280.0
  HI      Palpha          18751.01   1.08e-07       1.4241e+32       4.0621e+25      +0.00       +0.00        1.000      -120.0
  HI      Pbeta           12818.08   1.75e-08       6.2118e+31       3.0697e+25      +0.00       +0.00        1.000      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.79e+04       1.6310e+40       8.4579e+33      +2.61       +0.00        1.000        +0.0
  HeI     He_I_6678        6678.15   6.32e+02       1.7437e+40       9.0425e+33      +2.73       +0.00        1.000        +0.0
  HeI     He_I_7065        7065.19   2.43e+03       5.3829e+39       2.7914e+33      +3.00       +0.00        1.000        +0.0
  HeI     He_I_10830      10830.34   5.11e+04       2.3116e+40       1.1987e+34      +5.08       +0.00        1.000        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   5.92e+00       9.7082e+36       5.0344e+30      +0.46       +0.00        1.000        +0.0
  HeII    He_II_3203       3203.10   3.78e-08       2.0058e+34       2.0058e+34      +0.00       +0.00        1.000        +0.0
  HeII    He_II_4686       4685.71   3.46e-07       6.4106e+34       6.4106e+34      +0.00       +0.00        1.000        +0.0
  HeII    He_II_10124     10123.60   2.18e-08       3.9543e+33       3.9543e+33      +0.00       +0.00        1.000        +0.0
