 days post max Lbol   log_Lbol (erg/s)   log_Lnuc (erg/s)
     -1.961132E-01       4.137300E+01       4.288638E+01
     -1.957285E-01       4.137300E+01       4.288632E+01
     -1.955807E-01       4.137300E+01       4.288632E+01
     -1.954775E-01       4.137300E+01       4.288632E+01
     -1.954654E-01       4.137300E+01       4.288632E+01
     -1.954376E-01       4.137300E+01       4.288632E+01
     -1.953788E-01       4.137300E+01       4.288632E+01
     -1.952856E-01       4.137300E+01       4.288632E+01
     -1.949823E-01       4.137300E+01       4.288632E+01
     -1.949174E-01       4.137300E+01       4.288632E+01
     -1.948482E-01       4.137300E+01       4.288632E+01
     -1.948127E-01       4.137300E+01       4.288632E+01
     -1.944549E-01       4.137300E+01       4.288632E+01
     -1.939641E-01       4.137300E+01       4.288627E+01
     -1.930569E-01       4.137300E+01       4.288621E+01
     -1.928134E-01       4.137300E+01       4.288621E+01
     -1.926190E-01       4.137300E+01       4.288621E+01
     -1.924003E-01       4.137300E+01       4.288621E+01
     -1.923069E-01       4.137300E+01       4.288621E+01
     -1.920265E-01       4.137300E+01       4.288621E+01
     -1.917349E-01       4.137300E+01       4.288621E+01
     -1.911769E-01       4.137300E+01       4.288615E+01
     -1.911277E-01       4.137300E+01       4.288615E+01
     -1.907510E-01       4.137300E+01       4.288615E+01
     -1.899265E-01       4.137300E+01       4.288610E+01
     -1.893247E-01       4.137300E+01       4.288610E+01
     -1.877846E-01       4.137300E+01       4.288604E+01
     -1.735583E-01       4.137300E+01       4.288547E+01
     -1.721136E-01       4.137300E+01       4.288536E+01
     -1.718771E-01       4.137300E+01       4.288536E+01
     -1.717400E-01       4.137300E+01       4.288536E+01
     -1.716653E-01       4.137300E+01       4.288536E+01
     -1.715411E-01       4.137300E+01       4.288536E+01
     -1.714568E-01       4.137300E+01       4.288536E+01
     -1.714348E-01       4.137300E+01       4.288536E+01
     -1.714300E-01       4.137300E+01       4.288536E+01
     -1.712223E-01       4.137300E+01       4.288536E+01
     -1.708426E-01       4.137300E+01       4.288536E+01
     -1.707850E-01       4.137300E+01       4.288536E+01
     -1.705994E-01       4.137300E+01       4.288530E+01
     -1.703061E-01       4.137300E+01       4.288530E+01
     -1.695474E-01       4.137300E+01       4.288530E+01
     -1.693431E-01       4.137300E+01       4.288525E+01
     -1.688860E-01       4.137300E+01       4.288525E+01
     -1.687377E-01       4.137300E+01       4.288525E+01
     -1.686001E-01       4.137300E+01       4.288525E+01
     -1.682623E-01       4.137300E+01       4.288525E+01
     -1.667900E-01       4.137300E+01       4.288519E+01
     -1.664210E-01       4.137300E+01       4.288513E+01
     -1.660218E-01       4.137300E+01       4.288513E+01
     -1.653539E-01       4.137300E+01       4.288513E+01
     -1.638116E-01       4.137300E+01       4.288508E+01
     -1.499067E-01       4.137300E+01       4.288451E+01
     -1.479332E-01       4.137300E+01       4.288440E+01
     -1.474889E-01       4.137300E+01       4.288440E+01
     -1.473698E-01       4.137300E+01       4.288440E+01
     -1.472989E-01       4.137300E+01       4.288440E+01
     -1.472230E-01       4.137300E+01       4.288440E+01
     -1.470552E-01       4.137300E+01       4.288440E+01
     -1.469656E-01       4.137300E+01       4.288434E+01
     -1.465893E-01       4.137300E+01       4.288434E+01
     -1.464905E-01       4.137300E+01       4.288434E+01
     -1.464008E-01       4.137300E+01       4.288434E+01
     -1.462002E-01       4.137300E+01       4.288434E+01
     -1.459799E-01       4.137300E+01       4.288434E+01
     -1.458014E-01       4.137300E+01       4.288434E+01
     -1.457688E-01       4.137300E+01       4.288434E+01
     -1.457279E-01       4.137300E+01       4.288434E+01
     -1.456244E-01       4.137300E+01       4.288434E+01
     -1.454325E-01       4.137300E+01       4.288429E+01
     -1.449080E-01       4.137300E+01       4.288429E+01
     -1.447333E-01       4.137300E+01       4.288429E+01
     -1.446806E-01       4.137300E+01       4.288429E+01
     -1.445947E-01       4.137300E+01       4.288429E+01
     -1.445608E-01       4.137300E+01       4.288429E+01
     -1.445210E-01       4.137300E+01       4.288429E+01
     -1.444350E-01       4.137300E+01       4.288429E+01
     -1.442721E-01       4.137300E+01       4.288429E+01
     -1.440227E-01       4.137300E+01       4.288423E+01
     -1.438915E-01       4.137300E+01       4.288423E+01
     -1.431840E-01       4.137300E+01       4.288423E+01
     -1.431278E-01       4.137300E+01       4.288423E+01
     -1.427850E-01       4.137300E+01       4.288423E+01
     -1.425780E-01       4.137300E+01       4.288417E+01
     -1.418302E-01       4.137300E+01       4.288417E+01
     -1.416461E-01       4.137300E+01       4.288417E+01
     -1.408393E-01       4.137300E+01       4.288412E+01
     -1.387386E-01       4.137300E+01       4.288406E+01
     -1.247233E-01       4.137300E+01       4.288349E+01
     -1.226818E-01       4.137300E+01       4.288338E+01
     -1.222047E-01       4.137300E+01       4.288338E+01
     -1.220989E-01       4.137300E+01       4.288338E+01
     -1.220170E-01       4.137300E+01       4.288338E+01
     -1.219604E-01       4.137300E+01       4.288338E+01
     -1.218333E-01       4.137300E+01       4.288338E+01
     -1.216384E-01       4.137300E+01       4.288332E+01
     -1.214905E-01       4.137300E+01       4.288332E+01
     -1.210905E-01       4.137300E+01       4.288332E+01
     -1.207737E-01       4.137300E+01       4.288332E+01
     -1.205590E-01       4.137300E+01       4.288332E+01
     -1.204900E-01       4.137300E+01       4.288332E+01
     -1.203736E-01       4.137300E+01       4.288332E+01
     -1.203014E-01       4.137300E+01       4.288326E+01
     -1.201014E-01       4.137300E+01       4.288326E+01
     -1.196904E-01       4.137300E+01       4.288326E+01
     -1.195022E-01       4.137300E+01       4.288326E+01
     -1.194041E-01       4.137300E+01       4.288326E+01
     -1.193509E-01       4.137300E+01       4.288326E+01
     -1.192710E-01       4.137300E+01       4.288326E+01
     -1.190066E-01       4.137300E+01       4.288326E+01
     -1.187415E-01       4.137300E+01       4.288321E+01
     -1.179829E-01       4.137300E+01       4.288321E+01
     -1.179661E-01       4.137300E+01       4.288321E+01
     -1.175402E-01       4.137300E+01       4.288321E+01
     -1.173640E-01       4.137300E+01       4.288315E+01
     -1.163787E-01       4.137300E+01       4.288315E+01
     -1.155829E-01       4.137300E+01       4.288309E+01
     -1.146452E-01       4.137300E+01       4.288304E+01
     -1.076161E-01       4.137300E+01       4.288275E+01
     -9.752473E-02       4.137300E+01       4.288235E+01
     -9.682285E-02       4.137300E+01       4.288235E+01
     -9.666389E-02       4.137300E+01       4.288235E+01
     -9.660421E-02       4.137300E+01       4.288235E+01
     -9.638595E-02       4.137300E+01       4.288230E+01
     -9.609444E-02       4.137300E+01       4.288230E+01
     -9.564198E-02       4.137300E+01       4.288230E+01
     -9.553751E-02       4.137300E+01       4.288230E+01
     -9.541725E-02       4.137300E+01       4.288230E+01
     -9.531992E-02       4.137300E+01       4.288230E+01
     -9.514439E-02       4.137300E+01       4.288230E+01
     -9.478530E-02       4.137300E+01       4.288224E+01
     -9.399780E-02       4.137300E+01       4.288224E+01
     -9.389532E-02       4.137300E+01       4.288224E+01
     -9.385803E-02       4.137300E+01       4.288224E+01
     -9.360419E-02       4.137300E+01       4.288218E+01
     -9.310740E-02       4.137300E+01       4.288218E+01
     -9.277241E-02       4.137300E+01       4.288218E+01
     -9.198581E-02       4.137300E+01       4.288213E+01
     -9.166212E-02       4.137300E+01       4.288213E+01
     -9.108797E-02       4.137300E+01       4.288213E+01
     -9.069140E-02       4.137300E+01       4.288207E+01
     -9.009370E-02       4.137300E+01       4.288207E+01
