# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 130.0 d   T_phot: 5202.3763075052 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 1.1514e+41 erg/s   peak F = 455.586 @ Δv = +28.7 km/s   EW = -6687.69 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   3.64e+04       1.5198e+42       1.1514e+41  -230715.91   -17479.69     1227.365       +40.0
  HI      Hbeta            4861.33   6.75e+03       2.2707e+39       3.8437e+40    -341.16    -5775.15      529.915       +40.0
  HI      Hgamma           4340.47   2.26e+03       3.2807e+38       1.8192e+40     -44.05    -2442.48      410.381        +0.0
  HI      Palpha          18751.01   7.25e+04       2.8472e+37       4.6780e+39      -4.05     -666.13      775.211       +20.0
  HI      Pbeta           12818.08   8.86e+03       1.7768e+37       3.4984e+39     +17.00    +3346.39      621.872       +20.0
# --- He I ---
  HeI     He_I_5876        5875.62   3.44e+03       4.2323e+38       3.2065e+37     -54.37       -4.12        1.481       +60.0
  HeI     He_I_6678        6678.15   6.46e-01       2.3204e+38       2.3204e+38     -36.22      -36.22        2.734      -220.0
  HeI     He_I_7065        7065.19   4.68e+02       1.9830e+38       1.5024e+37     -21.52       -1.63        1.190       +40.0
  HeI     He_I_10830      10830.34   1.56e+05       5.5444e+39       4.2006e+38   -1802.66     -136.57        8.026       +40.0
# --- He II ---
  HeII    He_II_1640       1640.42   4.12e-30       6.0599e+03       6.0599e+03      +1.77       +1.77        1.872      +280.0
  HeII    He_II_3203       3203.10   1.57e-30       1.4562e-01       1.4562e-01      +4.14       +4.14        1.387      -900.0
  HeII    He_II_4686       4685.71   1.45e-29       3.0759e+00       3.0759e+00      -3.69       -3.69        1.412     +2460.1
  HeII    He_II_10124     10123.60   3.66e-29       2.8707e-02       2.8707e-02      -4.95       -4.95        1.311     -1900.0
