name,epoch_d,format,n_zones,n_zones_full,R_phot,T_phot,L_phot,T_color_thermalization,photoionized,photoeq_T_source,photoeq_converged,photoeq_iterations,photoeq_final_residual,X_HII_mean,tau_es_stella,tau_es_photoeq,tau_es_ratio,Gamma_BB_at_Rphot,Gamma_brems_at_Rphot,shock_R_s,shock_v_s_kms,shock_rho_csm,shock_T_shock,shock_L_shock,shock_eta_rad,shock_L_X_brems,shock_sanity_flag,shock_sanity_ratio_LXoverLphot,L_line,L_cont_band,red_peak_F,red_peak_dv,trough_F,trough_dv,global_peak_F,global_peak_dv,sigma_res2_vs_ref,he1_n_HeI_med,he1_n_HeII_med,he1_2_3S_frac,he1_NLTE_LTE_ratio,he1_tau_10830_med,he1_tau_5876_med,he1_tau_7065_med,he1_tau_6678_med,he1_iters,he2_X_HeIII_med,he2_X_HeII_med,he2_n_HeII_med,he2_n_HeIII_med,he2_tau_4686_med,he2_tau_1640_med,he2_tau_3203_med,he2_tau_10124_med,he2_iters,n_iter_used,runtime_min
day000.1,0.1,stella,39,400,2687508919362260.0,7856.800624734686,3.3589828100095e+42,12213.90632253549,True,7856.800624734686,True,14,0.0008683206545195669,0.9164305082554666,0.6355119149499054,0.65305550157174,1.0276054409195734,0.04826060900548875,0.0,616990844539633.1,3482.8965922347497,2.722329629026781e-14,165421151.2354287,2.7510580762745088e+42,0.9837619511044237,2.7038057372637007e+42,False,0.59677729954712,2.5974371585653864e+40,2.3441855068663582e+41,7.124272126151601,28.665236385025892,1.8647361961832973,-399.6002474549983,8.273787411453265,-256.8450861750013,,0.0,36735282.09083816,5.863335243704663e+33,1.430308650912231e+48,13750247.150948957,3878007.4783001253,522346.7587778749,0.0,13,5.281577253500956e-29,1.0,36735278.8351336,1.940202130966567e-21,2.046633096415301e-27,7.889813279650599e-21,2.1818227199189675e-28,4.128942019842022e-27,37,2,1.0697058320045472
day000.2,0.2,stella,39,400,2687694753696235.0,7840.526813184151,3.335482810009501e+42,12106.07495731142,True,7840.526813184151,True,14,0.0008682142626171088,0.9152246544139797,0.6349180475585617,0.6524471006240593,1.0276083710849009,0.04625081225804306,0.0,620016990691257.6,3481.1465922347497,2.727972359188671e-14,165254959.51549146,2.779674554919152e+42,0.983888753001663,2.7322802082486286e+42,False,0.6034842876928309,2.5994065880423104e+40,2.3327357094562163e+41,7.167252261170682,28.665236385025892,1.9466160686990568,-371.0492151990056,8.03643629219257,-256.8450861750013,,0.0,36731052.86958189,5.867975009224966e+33,1.5247315641213553e+48,13819882.26282418,3867520.6739754537,520956.3369374498,0.0,13,4.429562236211204e-29,1.0,36731049.61425216,1.6270247026769147e-21,2.0358643095553124e-27,6.923463098117037e-21,2.19093045027775e-28,4.0937799601720786e-27,37,2,1.001577615737915
day000.3,0.3,stella,39,400,2687880588030210.0,7824.253001633617,3.3119828100095e+42,11998.24359208734,True,7824.253001633617,True,14,0.0008681026606456319,0.9140186102556986,0.6343241822477366,0.6518387000940602,1.027611304024798,0.04431540115845239,0.0,623043136842882.2,3479.3965922347497,2.733615089350562e-14,165088851.32045558,2.8084407474300963e+42,0.9840141467267873,2.760905099944913e+42,False,0.6102110614268617,2.6011604033087636e+40,2.321212463556402e+41,7.129791635296589,28.665236385025892,1.7380244952255113,-399.6002474549983,8.156129298058543,-256.8450861750013,,0.0,36726823.64832564,5.872628221757902e+33,1.6257699388177385e+48,13890080.875143304,3857015.28203648,519563.2882772414,0.0,13,3.7125935119482363e-29,1.0,36726820.39337072,1.363517551069163e-21,2.042759982514639e-27,6.0727472188951786e-21,2.1986688415280626e-28,4.059211067510636e-27,37,2,0.9993343353271484
day000.4,0.4,stella,39,400,2688066422364186.0,7807.979190083082,3.2884828100095e+42,11890.41222686327,True,7807.979190083082,True,14,0.0008679855737019203,0.9128123757148694,0.63373031901743,0.6512302999817435,1.027614239747037,0.04245198536878967,0.0,626069282994506.8,3477.6465922347497,2.739257819512452e-14,164922826.650321,2.837356514618911e+42,0.9841381533725623,2.789680269585886e+42,False,0.6169799977686728,2.6027832866803e+40,2.309615607512507e+41,7.2047615744167945,28.665236385025892,2.022957661484303,-399.6002474549983,8.423880513292195,-256.8450861750013,,0.0,36722594.42706938,5.877294943981672e+33,1.733913489396747e+48,13960849.460014043,3846491.344663989,518167.61769822554,0.0,13,3.1096525170279344e-29,1.0,36722591.17248928,1.141944980713191e-21,2.0466188311373257e-27,5.3241532410053345e-21,2.107649424078666e-28,4.069051057280685e-27,37,2,1.00536101659139
day000.5,0.5,stella,39,400,2688252256698161.0,7791.705378532548,3.2649828100095e+42,11782.58086163919,True,7791.705378532548,True,14,0.0008678627116400534,0.9115995541497057,0.633136457867643,0.6506219002871095,1.0276171782594168,0.0406582387509704,0.0,629095429146131.2,3475.8965922347497,2.744900549674342e-14,164756885.5050878,2.8664217144760534e+42,0.9842607936282713,2.8186055715922776e+42,False,0.6237911484796371,2.571227434896859e+40,2.2979449831803213e+41,7.148536386466763,28.665236385025892,1.781124642426082,-371.0492151990056,8.165117106502459,-256.8450861750013,,0.0,36718365.20581312,5.881975238982166e+33,1.8496900896391373e+48,14028697.277105391,3835948.904840621,516769.3302128819,0.0,13,2.602930812712319e-29,1.0,36718361.95160784,9.557535571616368e-22,2.0359537284593844e-27,4.6657103383927705e-21,2.100498721689171e-28,4.221074142934367e-27,37,3,1.167145852247874
day000.6,0.6,stella,40,400,2624553099053889.0,7829.328283784193,3.1914828100095e+42,11674.74949641512,True,7829.328283784193,True,14,0.0008680272368086395,0.9126228780765417,0.6663356498052533,0.6845980644273514,1.027407230316186,0.04528863269414065,0.0,632121575297755.8,3474.1465922347497,2.750543279836233e-14,164591027.88475588,2.8956362021814424e+42,0.9843820877891666,2.847680857582791e+42,False,0.6306445648381496,2.6238784143405134e+40,2.235283951766532e+41,7.214356814362372,28.665236385025892,1.907687706651096,-399.6002474549983,8.433380110227311,-256.8450861750013,,0.0,37315539.33764148,5.960025159948365e+33,1.5287364635767803e+48,14887300.114727253,4224185.553621961,568563.2202678788,0.0,13,5.725016535139341e-29,1.0,37315536.03051098,2.1576563956068426e-21,1.996994692684974e-27,1.0157097997987944e-20,2.111333893914635e-28,4.154563846694286e-27,37,2,1.0242373625437418
day000.7,0.7,stella,40,400,2624739167590326.0,7812.941667561034,3.1679828100095e+42,11566.91813119105,True,7812.941667561034,True,14,0.0008679060804007302,0.9114272088297218,0.6657363539983847,0.6839831613527458,1.0274084586860424,0.0433638833844252,0.0,635147721449380.2,3472.3965922347497,2.756186009998123e-14,164425253.7893253,2.924999830115015e+42,0.9845020557656549,2.8769059763846585e+42,False,0.6375402976403611,2.6614506612696877e+40,2.223553128613577e+41,7.423333819989687,28.665236385025892,1.9903181575600906,-399.6002474549983,8.46232638084491,-256.8450861750013,,0.0,37311240.838768415,5.964617196438518e+33,1.627426811349856e+48,14931725.221091356,4213152.671122331,567103.135838794,0.0,13,4.8399227296321384e-29,1.0,37311237.532018885,1.823993998155004e-21,1.9633020931703257e-27,8.96491517710404e-21,2.113517994023715e-28,4.1386733729033474e-27,37,3,1.1972327828407288
day000.8,0.8,stella,40,400,2624925236126764.0,7796.555051337873,3.1444828100095e+42,11459.08676596697,True,7796.555051337873,True,14,0.0008677789080132,0.9102313518017405,0.6651370603117904,0.6833682587435278,1.0274096866940345,0.0415118224707027,0.0,638173867601004.9,3470.6465922347497,2.761828740160013e-14,164259563.218796,2.954512447867291e+42,0.984620717092233,2.906280774044206e+42,False,0.6444783972009172,2.673296239206433e+40,2.211748205890118e+41,7.5731654576688925,28.665236385025892,2.006171268230595,-371.0492151990056,8.746095593609033,-256.8450861750013,,0.0,37306942.33989532,5.969222268159982e+33,1.7328777254290094e+48,14976447.637469487,4202099.964517906,565640.2478513779,0.0,13,4.0893687636086214e-29,1.0,37306939.03352675,1.5410637935159924e-21,1.9516166664441924e-27,7.909552475050316e-21,2.1021785718367085e-28,4.166253369760403e-27,37,2,1.0249040683110555
day000.9,0.9,stella,40,400,2625111304663202.0,7780.168435114713,3.1209828100095e+42,11351.2554007429,True,7780.168435114713,True,14,0.0008676453982558467,0.9090353069276823,0.6645377687454689,0.6827533565996969,1.0274109143391743,0.03973006583857051,0.0,641200013752629.5,3468.8965922347497,2.767471470321904e-14,164093956.17316803,2.984173902249903e+42,0.9847380909361728,2.935805093837382e+42,False,0.6514589133536923,2.680053458305633e+40,2.1998690338061914e+41,7.523515072591294,28.665236385025892,1.9476208872830252,-399.6002474549983,8.727994556489884,-256.8450861750013,,0.0,37302643.84102227,5.973840434619114e+33,1.8455784531667577e+48,15021470.620165471,4194484.806770464,564868.7620076813,0.0,13,3.453258278780197e-29,1.0,37302640.53503464,1.301285806454301e-21,1.9382906929781363e-27,6.975662642616766e-21,2.087824865792535e-28,4.227764612896927e-27,37,2,1.0258595506350199
day001,1.0,stella,40,400,2625297373199640.0,7763.781818891553,3.0974828100095e+42,11243.42403551882,True,7763.781818891553,True,14,0.0008675052117554051,0.9078390741426011,0.6639384792994202,0.6821384549212528,1.027412141620466,0.038016294800981586,0.0,644226159904253.9,3467.1465922347497,2.773114200483794e-14,163928432.6524414,3.0139840373061215e+42,0.9848541961059722,2.965478776280283e+42,False,0.658481895452524,2.684827683071071e+40,2.187915466416142e+41,7.76073595487036,28.665236385025892,1.9973112225513787,-371.0492151990056,8.874574244526457,-256.8450861750013,,0.0,37298345.34214919,5.978471755702251e+33,1.9660555060646505e+48,15066797.474810075,4189808.4895950807,564259.2281188678,0.0,13,2.914442906924345e-29,1.0,37298342.036542535,1.098192299845642e-21,1.9322967877608284e-27,6.1495807496592746e-21,2.0796087315917846e-28,4.2781446626019926e-27,37,2,1.0252140323321024
