# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 90.0 d   T_phot: 5854.786938295717 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.2524e+40 erg/s   peak F = 18.689 @ Δv = +28.7 km/s   EW = +180.11 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   5.58e+04       6.1353e+41       2.2524e+40  -10945.95     -401.86       28.440       +20.0
  HI      Hbeta            4861.33   8.72e+03       3.6417e+39       7.5805e+39     -48.83     -101.64       20.242        +0.0
  HI      Hgamma           4340.47   2.91e+03       8.3335e+38       3.5826e+39      +0.93       +3.98       22.229       +40.0
  HI      Palpha          18751.01   3.94e+04       9.6574e+37       9.1534e+38      +8.50      +80.61       50.065       +20.0
  HI      Pbeta           12818.08   4.82e+03       1.1907e+38       6.8534e+38     +14.84      +85.43       26.444       +20.0
# --- He I ---
  HeI     He_I_5876        5875.62   6.23e+03       8.5959e+38       3.1558e+37      -6.40       -0.24        1.195       +40.0
  HeI     He_I_6678        6678.15   4.40e+00       4.7404e+38       1.7403e+37      -3.52       -0.13        1.030      -180.0
  HeI     He_I_7065        7065.19   8.47e+02       4.0018e+38       1.4692e+37      +1.58       +0.06        1.134        +0.0
  HeI     He_I_10830      10830.34   1.74e+05       1.9821e+40       7.2768e+38    -885.51      -32.51        2.584        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   3.92e-30       1.0808e+06       1.0808e+06      -0.82       -0.82        1.827     +1120.0
  HeII    He_II_3203       3203.10   1.18e-30       4.3020e+03       4.3020e+03      -1.59       -1.59        1.570     +1360.0
  HeII    He_II_4686       4685.71   1.10e-29       1.0338e+04       1.0338e+04      -2.91       -2.91        1.428     +1100.0
  HeII    He_II_10124     10123.60   2.76e-29       8.4807e+02       8.4807e+02      -4.67       -4.67        1.331      -240.0
