# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 5.0 d   T_phot: 7103.986792629729 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.6327e+40 erg/s   peak F = 8.782 @ Δv = +28.7 km/s   EW = -107.93 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   2.21e+06       7.6111e+40       2.6327e+40    -301.62     -104.33       14.319      -240.0
  HI      Hbeta            4861.33   8.28e+05       9.4378e+39       8.9280e+39     -25.17      -23.81        5.159      -260.0
  HI      Hgamma           4340.47   2.87e+05       4.6028e+39       4.2138e+39     -17.63      -16.14        4.158      -260.0
  HI      Palpha          18751.01   1.99e+07       7.7163e+37       1.0701e+39      +6.31      +87.55       13.569      -260.0
  HI      Pbeta           12818.08   2.61e+06       7.9838e+37       8.0214e+38      +9.19      +92.33        5.997      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   3.33e+06       1.1439e+39       3.9567e+38      +6.96       +2.41        1.476      -260.0
  HeI     He_I_6678        6678.15   4.00e+03       1.8158e+38       6.2809e+37      -2.46       -0.85        1.224       +40.0
  HeI     He_I_7065        7065.19   4.50e+05       5.1037e+38       1.7654e+38      -6.45       -2.23        1.285      -260.0
  HeI     He_I_10830      10830.34   1.52e+07       1.2091e+39       4.1825e+38     -14.40       -4.98        2.027      -260.0
# --- He II ---
  HeII    He_II_1640       1640.42   5.13e-25       1.8846e+13       1.8846e+13      -3.84       -3.84        2.830     +1000.0
  HeII    He_II_3203       3203.10   1.82e-28       1.2057e+12       1.2057e+12      -3.83       -3.83        1.829      -140.0
  HeII    He_II_4686       4685.71   1.69e-27       2.7815e+12       2.7815e+12      -4.84       -4.84        1.807      +320.0
  HeII    He_II_10124     10123.60   4.26e-27       2.3769e+11       2.3769e+11      +3.12       +3.12        1.495      +920.0
