# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 60.0 d   T_phot: 5790.789924749002 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 3.2384e+40 erg/s   peak F = 21.681 @ Δv = +28.7 km/s   EW = +30.55 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.03e+05       7.8729e+41       3.2384e+40  -11631.83     -478.45       29.011       +20.0
  HI      Hbeta            4861.33   1.70e+04       4.6137e+39       1.0889e+40     -47.40     -111.88       19.446       +20.0
  HI      Hgamma           4340.47   5.69e+03       7.3000e+38       5.1469e+39      +6.24      +44.01       28.874       +20.0
  HI      Palpha          18751.01   1.49e+05       1.3755e+38       1.3160e+39     +21.82     +208.73       41.265       +20.0
  HI      Pbeta           12818.08   1.82e+04       1.7274e+38       9.8519e+38     +15.66      +89.29       23.175       +60.0
# --- He I ---
  HeI     He_I_5876        5875.62   1.38e+04       1.8778e+39       7.7241e+37      -9.78       -0.40        1.181       +80.0
  HeI     He_I_6678        6678.15   2.60e+01       6.4233e+38       2.6421e+37      +8.09       +0.33        1.070       +20.0
  HeI     He_I_7065        7065.19   1.88e+03       7.7739e+38       3.1976e+37      +8.17       +0.34        1.142       -20.0
  HeI     He_I_10830      10830.34   3.85e+05       4.3916e+40       1.8064e+39   -1601.23      -65.86        3.601       +20.0
# --- He II ---
  HeII    He_II_1640       1640.42   7.76e-30       9.8716e+06       9.8716e+06      -2.33       -2.33        1.804      +320.0
  HeII    He_II_3203       3203.10   2.29e-30       1.9420e+05       1.9420e+05      -1.14       -1.14        1.454     +1080.0
  HeII    He_II_4686       4685.71   2.12e-29       4.5414e+05       4.5414e+05      -0.67       -0.67        1.336     +1620.0
  HeII    He_II_10124     10123.60   5.34e-29       3.8284e+04       3.8284e+04      -5.07       -5.07        1.345     +2020.1
