# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 4.0 d   T_phot: 7239.553099014828 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.5690e+40 erg/s   peak F = 8.246 @ Δv = +28.7 km/s   EW = -103.61 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   2.32e+06       7.9442e+40       2.5690e+40    -298.79      -96.62       12.846      -240.0
  HI      Hbeta            4861.33   8.92e+05       1.0548e+40       8.7204e+39     -26.61      -22.00        4.798      -260.0
  HI      Hgamma           4340.47   3.11e+05       5.8046e+39       4.1151e+39     -11.74       -8.32        2.697      -260.0
  HI      Palpha          18751.01   2.21e+07       8.3967e+37       1.0443e+39      +6.05      +75.29       14.604      -260.0
  HI      Pbeta           12818.08   2.92e+06       1.0334e+38       7.8286e+38      -4.38      -33.18        6.505      -260.0
# --- He I ---
  HeI     He_I_5876        5875.62   3.54e+06       1.2805e+39       4.1409e+38      +2.54       +0.82        1.532      -260.0
  HeI     He_I_6678        6678.15   3.47e+03       1.6893e+38       5.4630e+37      -5.68       -1.84        1.325       +80.0
  HeI     He_I_7065        7065.19   4.78e+05       5.6057e+38       1.8128e+38      -0.86       -0.28        1.227      -260.0
  HeI     He_I_10830      10830.34   1.53e+07       1.3053e+39       4.2210e+38     -15.31       -4.95        1.751      -260.0
# --- He II ---
  HeII    He_II_1640       1640.42   5.91e-24       7.6489e+13       7.6489e+13      -1.74       -1.74        2.141     +1560.0
  HeII    He_II_3203       3203.10   1.88e-28       4.9041e+12       4.9041e+12      +2.94       +2.94        1.632     -4800.1
  HeII    He_II_4686       4685.71   1.74e-27       1.1313e+13       1.1313e+13      +1.48       +1.48        1.655      +100.0
  HeII    He_II_10124     10123.60   4.39e-27       9.6677e+11       9.6677e+11      +3.69       +3.69        1.423     -4120.1
