name,epoch_d,format,n_zones,n_zones_full,R_phot,T_phot,L_phot,T_color_thermalization,photoionized,photoeq_T_source,photoeq_converged,photoeq_iterations,photoeq_final_residual,X_HII_mean,tau_es_stella,tau_es_photoeq,tau_es_ratio,Gamma_BB_at_Rphot,Gamma_brems_at_Rphot,shock_R_s,shock_v_s_kms,shock_rho_csm,shock_T_shock,shock_L_shock,shock_eta_rad,shock_L_X_brems,shock_sanity_flag,shock_sanity_ratio_LXoverLphot,L_line,L_cont_band,red_peak_F,red_peak_dv,trough_F,trough_dv,global_peak_F,global_peak_dv,sigma_res2_vs_ref,he1_n_HeI_med,he1_n_HeII_med,he1_2_3S_frac,he1_NLTE_LTE_ratio,he1_tau_10830_med,he1_tau_5876_med,he1_tau_7065_med,he1_tau_6678_med,he1_iters,he2_X_HeIII_med,he2_X_HeII_med,he2_n_HeII_med,he2_n_HeIII_med,he2_tau_4686_med,he2_tau_1640_med,he2_tau_3203_med,he2_tau_10124_med,he2_iters,n_iter_used,runtime_min
day010,10.0,stella,11,800,502807565648154.5,8633.739025588138,6.2488326568595e+41,14073.11168980209,True,8633.739025588138,True,14,0.0008681699208433144,0.9993943852592505,0.6462112250315974,0.8587776658746316,1.32894266241296,1.1730289974630876,0.0,34187373313781.84,41.185294430605,3.573620507062127e-10,23130.990398018894,1.8333538457796165e+38,0.9999999968268378,1.9971899068995806e+35,False,3.1908106057869275e-07,2.1159250585186845e+40,3.917486633628323e+40,1.0529114893589793,228.52246217694176,1.0456156467146158,-399.6002474549983,1.0529114893589793,228.52246217694176,,0.0,2328595261.626534,3.418314999201434e+35,3.889352853592351e+47,363095.8477266543,149919.89638891997,19983.20147289783,0.0,13,2.7201729580132297e-24,1.0,2328595055.252232,6.334181299460444e-15,1.8275038680635983e-26,2.1453491795223432e-17,1.4170709407767383e-27,1e-30,37,2,0.6344677488009135
day020,20.0,stella,49,800,790151133134506.8,6566.892401047065,5.6639626056305e+41,9858.703364516308,True,6566.892401047065,True,12,0.0008827607291986964,0.27484632614199944,0.6646664795655446,0.697910320858247,1.0500158234464179,0.0031419805802198413,0.0,33235997159865.06,35.82651606899499,8.237339127227363e-11,17503.26359224184,2.6290447181435707e+37,0.999999989284916,3.19410954240657e+33,False,5.591417824843755e-09,3.829078532569548e+40,4.556036862083488e+40,1.129465934159483,114.31833315303739,1.1215234702993677,-399.6002474549983,1.129465934159483,114.31833315303739,,1076855736.5149863,331544406.56551147,5.3282683786926464e-05,5846424399498.809,141797.76717745146,26655.680253305694,3623.079473629756,1091.6861772121583,13,2.3695747093197156e-37,1.0,1408400018.2594943,3.3373090638731236e-28,1.9663627626756465e-30,5.412044814107727e-28,1e-30,4.946124972892225e-30,29,6,1.6041501998901366
day030,30.0,stella,79,800,890892007091852.8,6158.250557658904,5.591801184377499e+41,8744.955297771514,True,6158.250557658904,True,13,0.0006162157741395058,0.028449495670038894,0.5102917880457911,1.0005465052178981,1.9607340910767586,0.0006020198580610236,0.34612344933122335,1567995474753692.0,6162.407204737509,1.033332070253392e-16,517857968.6080969,3.7356017001200225e+41,0.15731407345880805,5.874836730753097e+40,False,0.10361922408127593,2.861397211561629e+40,4.626537312541373e+40,1.1486407896699986,228.52246217694176,1.128899105983343,-399.6002474549983,1.1486407896699986,228.52246217694176,,856752222.1537578,5917264.161987835,1.3472990684809989e-06,1.0943711100067928e+16,4644.733911146354,5.21091932437315,0.708722359945628,0.00018683924137070072,13,3.8699628320738955e-49,1.0,862669409.8607188,3.3384985525281036e-40,2.9514301657157682e-30,1e-30,1e-30,7.431930834617136e-30,16,6,1.6789475162823995
day040,40.0,stella,108,800,947869514099836.6,6060.698603598778,5.622881895004e+41,8235.607967831396,True,6060.698603598778,True,12,0.0007592461503447279,0.01514866194206997,0.5938081213300157,1.1147987429862332,1.8773720044267816,0.00037161360883719303,0.1384968353398721,2081528722643773.0,6163.153602368755,4.374035296409457e-17,517983423.27430016,2.7876352180664512e+41,0.09492115809310259,2.6452496358965596e+40,False,0.046317847180387305,5.005739422375478e+40,4.675296873448767e+40,1.162617188870738,199.9714299209823,1.1326474864596816,-399.6002474549983,1.162617188870738,199.9714299209823,,625566870.8302217,1771044.3459986444,5.954515112994679e-07,3.160795908290248e+19,2029.4565077230106,0.19706348871293372,0.026802021715171827,7.000100947344725e-06,13,3.4104031489237084e-59,1.0,627337859.5777113,2.1591180742088675e-50,3.928432290965273e-30,1.1176488996484586e-30,1e-30,9.892098215324028e-30,17,6,1.8677469491958618
day050,50.0,stella,141,800,992355834546288.4,5977.092606568526,5.6854035531325e+41,8216.082741537164,True,5977.092606568526,True,11,0.0008900355131209459,0.008843951819444801,0.5756703950451534,1.1051048645920027,1.9196833363392303,0.0002484226980753771,0.0674975929884503,2595095106955626.0,6163.551801184379,2.245241677127408e-17,518050358.8278066,2.2245525641059812e+41,0.06288744323331559,1.3985381572857434e+40,False,0.024063764621630644,5.317208846736694e+40,4.744355164221681e+40,1.171485365919578,199.9714299209823,1.1318681652003804,-399.6002474549983,1.171485365919578,199.9714299209823,,1050061496.7328795,1507352.6634794981,3.07767234281624e-07,1.918026933502509e+20,2157.9587564932062,0.17039625256759755,0.023175088139096214,6.150168773326618e-06,13,4.313586860815993e-62,1.0,1051568756.1999193,4.536033169988589e-53,4.923880404418079e-30,1.395040358930369e-30,1e-30,1.2398714029775193e-29,17,6,1.8997713685035706
day060,60.0,stella,174,800,1022110412705698.0,6061.614474445803,5.8025216581285e+41,8071.914129763454,True,6061.614474445803,True,11,0.0006411375186050616,0.006249698538169929,0.6272829992247465,1.0305375321073038,1.642859017988589,0.00033094840786877127,0.0378318101651172,3108696308710509.0,6163.8,1.301833559061401e-17,518092082.1972245,1.8511326529059513e+41,0.044531856674931744,8.240926949270917e+39,False,0.01389701003249733,6.948810407712148e+40,4.82445677986337e+40,1.1921345488498722,199.9714299209823,1.138274039184952,-399.6002474549983,1.1921345488498722,199.9714299209823,,2648071499.941087,2209017.1996347955,1.784334116392765e-07,7.1432421347866935e+19,3937.1356660530837,0.8401878391374227,0.11427152091335091,2.268437050534701e-05,13,1.073262340466706e-61,1.0,2650280282.256711,2.874794987696523e-52,5.9069188731064995e-30,1.6747211434389232e-30,1e-30,1.4874081393003484e-29,18,6,2.101016898949941
day070,70.0,stella,206,800,1046769992593429.0,6036.061495473716,5.853242131879501e+41,8133.230772927699,True,6036.061495473716,True,10,0.0008489629265794885,0.005413521881541212,0.616139015537099,0.8990965331672268,1.4592429800659008,0.000288760254395269,0.023166458793743176,3622339842527202.0,6163.9518011843775,8.217135327975262e-18,518117601.5067893,1.586559615904066e+41,0.03314148748957042,5.256493349491717e+39,False,0.008689971047764044,3.2436908468652823e+41,4.872312142447569e+40,1.2333894863223611,171.42039766502285,1.166297801809416,-399.6002474549983,1.2333894863223611,171.42039766502285,,3986416655.117182,3496714.279995504,1.8928364525337667e-07,2.070962452870523e+20,6987.825168801388,3.780993963085967,0.5142422154859494,0.00012517361870506113,13,4.182212365245331e-63,1.0,3989913015.7867403,1.6843858305151586e-53,6.88848726303463e-30,1.954485130401781e-30,1e-30,1.7345746983513327e-29,18,6,1.983921265602112
day080,80.0,stella,239,800,1056647133605503.0,6063.922689444315,5.782161421253e+41,8118.765258998693,True,6063.922689444315,True,10,0.0006972854473529244,0.005045417926149756,0.6312929226158355,0.8606573543974293,1.3633248901812423,0.00031129437874685185,0.015374268372381194,4135976444821354.0,6164.051801184378,5.506647323580698e-18,518134412.858371,1.3861878368365043e+41,0.025556841438388767,3.541579485034707e+39,False,0.0059029868873165785,2.3264875151888472e+41,4.80700857747403e+40,1.2567640640522215,171.42039766502285,1.170337996151048,-399.6002474549983,1.2567640640522215,171.42039766502285,,4854207930.070308,3840948.4314517546,1.723237310323361e-07,6.075719393794776e+20,9301.925594470047,7.255313301572443,0.9867745994676573,0.0002719642904771491,13,1.3927614678419493e-64,1.0,4858048447.951863,6.766102687216741e-55,7.878445818050595e-30,2.2340585902338893e-30,1e-30,1.9838539662628557e-29,18,6,1.8574639042218526
day090,90.0,stella,275,800,1045338035944411.0,6105.955793470487,5.560720473751e+41,8158.086602728291,True,6105.955793470487,True,9,0.0009639399044211183,0.005485071566075073,0.6333509874951506,0.8163220132952482,1.2888935667784027,0.0003583070352831809,0.011134883387764933,4649618213710169.0,6164.149999999999,3.872471688850832e-18,518150921.671924,1.2320328925207223e+41,0.020312557033853353,2.501811794555513e+39,False,0.004248337719740885,1.5244339540269702e+41,4.613464293017836e+40,1.2948700367399517,142.86936540899683,1.186615443177005,-399.6002474549983,1.2948700367399517,142.86936540899683,,5808987566.296528,6641275.047720681,2.5140975072355396e-07,2.942027847155672e+21,17761.94120226831,41.4973326844988,5.643934683964619,0.0033451147133196336,13,2.910267317753288e-66,1.0,5815628325.92778,1.6925033049147887e-56,8.861289000046112e-30,2.5159830292898e-30,1e-30,2.2313415278767103e-29,19,6,1.9428188006083171
day100,100.0,stella,312,800,1020435403086801.0,6066.068200532898,5.089039368332e+41,8179.282893149351,True,6066.068200532898,True,9,0.0008599696593171169,0.005392278013177854,0.6494161065078321,0.8022176505507466,1.235290659581249,0.00029616717047420096,0.008550562380299416,5163259611307137.0,6164.25,2.82555185765278e-18,518167733.5640622,1.108592169184581e+41,0.016521502246437315,1.831003100840619e+39,False,0.0032947364812878953,1.1051949261415283e+41,4.2303535910944574e+40,1.3187167447281885,171.42039766502285,1.1797082786521729,-399.6002474549983,1.3187167447281885,171.42039766502285,,6408078822.532713,7149394.11165029,2.4689373540725456e-07,6.688221854706662e+21,21517.769167779144,61.76231053682913,8.400116183063837,0.005771924757540891,13,2.709177474166224e-67,1.0,6415227648.087745,1.741582562442846e-57,9.834984286575953e-30,2.792121636459404e-30,1.0593737410230609e-30,2.4765255782243002e-29,18,6,2.185667065779368
