# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 110.0 d   T_phot: 6065.168009432644 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 9.2388e+40 erg/s   peak F = 1.348 @ Δv = +171.4 km/s   EW = +44.12 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   8.16e+03       3.2858e+41       9.2388e+40      +6.09       +1.71        1.228        +0.0
  HI      Hbeta            4861.33   1.23e+03       8.9099e+39       3.1123e+40      +4.46      +15.57        3.721        +0.0
  HI      Hgamma           4340.47   4.12e+02       4.0061e+39       1.4706e+40      +3.93      +14.42        3.769        +0.0
  HI      Palpha          18751.01   7.01e+03       6.2506e+37       3.7546e+39     +16.65     +999.99       44.229        +0.0
  HI      Pbeta           12818.08   8.56e+02       7.0125e+37       2.8116e+39     +11.05     +442.84       27.937        +0.0
# --- He I ---
  HeI     He_I_5876        5875.62   7.87e+01       5.7543e+38       1.6180e+38      +4.67       +1.31        1.159        +0.0
  HeI     He_I_6678        6678.15   8.30e-03       3.8727e+38       3.8727e+38      +2.78       +2.78        1.202        +0.0
  HeI     He_I_7065        7065.19   1.07e+01       5.1189e+38       1.4393e+38      +5.22       +1.47        1.138        +0.0
  HeI     He_I_10830      10830.34   2.50e+04       1.3762e+39       3.8697e+38     -28.44       -8.00        1.285        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   3.07e-30       2.0570e+08       2.0570e+08      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_3203       3203.10   1.16e-30       1.4925e+05       1.4925e+05      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   1.08e-29       5.1998e+05       5.1998e+05      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   2.72e-29       2.9422e+04       2.9422e+04      -0.00       -0.00        1.000     -5000.1
