# Phase 5 multi-line summary (β-corrected single-shot RT + Hα-anchored empirical correction)
# Snapshot: ?
# Epoch: 30.0 d   T_phot: 6158.250557658904 K
#
# Production Hα (RT-NLTE iterated, gold-standard):
#   L_line = 2.8614e+40 erg/s   peak F = 1.149 @ Δv = +228.5 km/s   EW = +58.28 Å
#
# Phase 5b strengths (no empirical anchor):
#   H lines  = per-line recombination budget on the validated
#              production-Hα scale (case-B decrement).
#   He lines = he1/he2 NLTE first-principles; optically-thick
#              He lines carry a single-shot escape correction.
#   Quote the L_corr / EW_corr columns (NOT L_raw/EW_raw).
#   CAVEAT: for saturated lines (τ≫1, common in the IIn
#   regime) the single-shot PROFILE SHAPE is unreliable, so
#   peak_F_corr and profile-integrated EW are factor-of-few;
#   use the production Hα for the Hα shape.
#
# species  line          λ_rest[Å]   τ_med     L_raw[erg/s]      L_corr[erg/s]     EW_raw[Å]   EW_corr[Å]   peak F_corr   peak Δv[km/s]
# ---------------------------------------------------------------------------------------------------------------------------------------
# --- H I (Balmer + Paschen) ---
  HI      Halpha           6562.81   1.07e+03       1.8105e+41       2.8614e+40      -4.93       -0.78        1.065        +0.0
  HI      Hbeta            4861.33   1.60e+02       1.2279e+40       9.6573e+39      -2.31       -1.82        1.317        +0.0
  HI      Hgamma           4340.47   5.34e+01       2.5298e+39       4.5618e+39      +0.63       +1.13        1.686        +0.0
  HI      Palpha          18751.01   5.64e+02       1.2934e+38       1.1629e+39     +14.99     +134.83        4.249        +0.0
  HI      Pbeta           12818.08   6.89e+01       9.0984e+37       8.7107e+38     +19.11     +182.94        4.115        +0.0
# --- He I ---
  HeI     He_I_5876        5875.62   5.21e+00       1.0265e+39       1.6223e+38      +9.72       +1.54        1.042        +0.0
  HeI     He_I_6678        6678.15   1.87e-04       4.8058e+38       4.8058e+38      +7.47       +7.47        1.145        +0.0
  HeI     He_I_7065        7065.19   7.09e-01       8.2280e+38       8.2280e+38     +10.20      +10.20        1.207        +0.0
  HeI     He_I_10830      10830.34   4.64e+03       2.3889e+39       3.7756e+38      -8.39       -1.33        1.065        +0.0
# --- He II ---
  HeII    He_II_1640       1640.42   1.00e-30       2.6438e+08       2.6438e+08      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_3203       3203.10   1.00e-30       7.8510e+04       7.8510e+04      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_4686       4685.71   2.95e-30       4.1240e+05       4.1240e+05      -0.00       -0.00        1.000     -5000.1
  HeII    He_II_10124     10123.60   7.43e-30       1.5477e+04       1.5477e+04      -0.00       -0.00        1.000     -5000.1
